GEOID20,county,TotPop,AutoOwn0,HH_est,zero_car_share,no_transit,transit_share,A_drive,A_transit
120570114071,Hillsborough,1287,30,647,0.04636785162287481,True,0.0,74731,0.0
120570114072,Hillsborough,1020,49,464,0.10560344827586207,True,0.0,65738,0.0
120570114081,Hillsborough,682,0,224,0.0,True,0.0,74935,0.0
120570114082,Hillsborough,880,0,334,0.0,True,0.0,80242,0.0
120570114083,Hillsborough,1304,10,528,0.01893939393939394,False,0.5131191527111827,89459,94280.0
120570114091,Hillsborough,714,0,230,0.0,True,0.0,70385,0.0
120570114092,Hillsborough,2189,23,1030,0.02233009708737864,False,0.6289232425373463,84109,142553.0
120570114101,Hillsborough,2147,35,644,0.05434782608695652,True,0.0,49105,0.0
120570114102,Hillsborough,1594,0,603,0.0,True,0.0,69248,0.0
120570114103,Hillsborough,3611,14,1385,0.010108303249097473,True,0.0,76804,0.0
120570114111,Hillsborough,1757,6,581,0.010327022375215147,True,0.0,74651,0.0
120570114121,Hillsborough,1567,9,691,0.013024602026049204,False,0.3337880255764386,85958,43067.0
120570114122,Hillsborough,1856,130,745,0.174496644295302,False,0.3476734581497797,85293,45459.0
120570114131,Hillsborough,2379,94,1003,0.09371884346959122,False,0.5308560761956167,83441,94417.0
120570114132,Hillsborough,443,0,233,0.0,True,0.0,80529,0.0
120570114133,Hillsborough,1324,0,426,0.0,True,0.0,85726,0.0
120570114134,Hillsborough,1345,15,413,0.03631961259079903,False,0.4679055994486068,83376,73318.0
120570114141,Hillsborough,4499,110,1740,0.06321839080459771,False,0.4545510458887132,88684,73905.0
120570114142,Hillsborough,1005,0,426,0.0,False,0.3091280833663105,94275,42183.0
120570114143,Hillsborough,2051,0,660,0.0,True,0.0,104421,0.0
120570114151,Hillsborough,2022,19,890,0.021348314606741574,True,0.0,90878,0.0
120570114152,Hillsborough,2053,0,843,0.0,False,0.5067668122646122,91805,94324.0
120570114153,Hillsborough,1053,0,466,0.0,True,0.0,117726,0.0
120570114161,Hillsborough,2638,20,822,0.024330900243309004,False,0.4735144376286914,97930,88077.0
120570114162,Hillsborough,2015,58,704,0.08238636363636363,False,0.5228874706303844,85896,94137.0
120570114163,Hillsborough,2643,38,1231,0.030869212022745736,True,0.0,100617,0.0
120570114171,Hillsborough,1542,46,715,0.06433566433566433,True,0.0,74917,0.0
120570114172,Hillsborough,2186,22,836,0.02631578947368421,False,0.512686014336449,89465,94123.0
120570114173,Hillsborough,1117,0,433,0.0,False,0.519937481360388,86923,94143.0
120570114181,Hillsborough,868,0,293,0.0,True,0.0,60851,0.0
120570114182,Hillsborough,1443,0,664,0.0,True,0.0,68821,0.0
120570114183,Hillsborough,1670,91,792,0.1148989898989899,True,0.0,77007,0.0
120570115041,Hillsborough,645,20,261,0.07662835249042145,True,0.0,13768,0.0
120570115042,Hillsborough,1619,17,524,0.03244274809160305,True,0.0,39723,0.0
120570115061,Hillsborough,5727,37,2048,0.01806640625,True,0.0,69803,0.0
120570115062,Hillsborough,1700,21,701,0.029957203994293864,True,0.0,59046,0.0
120570115063,Hillsborough,1105,0,373,0.0,True,0.0,77810,0.0
120570115071,Hillsborough,922,246,627,0.3923444976076555,True,0.0,63071,0.0
120570115072,Hillsborough,2855,0,933,0.0,True,0.0,81536,0.0
120570115073,Hillsborough,3648,54,1714,0.03150525087514586,False,0.3222930870170808,92446,43964.0
120570115091,Hillsborough,1449,0,576,0.0,True,0.0,39294,0.0
120570115092,Hillsborough,121,0,54,0.0,True,0.0,36417,0.0
120570115093,Hillsborough,3048,0,962,0.0,True,0.0,41551,0.0
120570115094,Hillsborough,1835,0,604,0.0,True,0.0,31988,0.0
120570115101,Hillsborough,4909,9,1462,0.006155950752393981,True,0.0,47874,0.0
120570115121,Hillsborough,1651,0,494,0.0,True,0.0,55562,0.0
120570115122,Hillsborough,971,0,324,0.0,True,0.0,56058,0.0
120570115123,Hillsborough,1181,0,432,0.0,True,0.0,61681,0.0
120570115141,Hillsborough,1759,27,532,0.05075187969924812,True,0.0,66139,0.0
120570115142,Hillsborough,1918,0,744,0.0,True,0.0,63674,0.0
120570115143,Hillsborough,1476,50,631,0.07923930269413629,True,0.0,51790,0.0
120570115144,Hillsborough,485,0,228,0.0,True,0.0,71549,0.0
120570115151,Hillsborough,1651,0,624,0.0,True,0.0,74099,0.0
120570115152,Hillsborough,1810,0,629,0.0,True,0.0,70284,0.0
120570115161,Hillsborough,2699,19,1133,0.01676963812886143,True,0.0,73531,0.0
120570115171,Hillsborough,1528,17,590,0.0288135593220339,True,0.0,37675,0.0
120570115172,Hillsborough,2915,0,1005,0.0,True,0.0,56892,0.0
120570115173,Hillsborough,5035,0,1741,0.0,True,0.0,52533,0.0
120570115181,Hillsborough,999,0,339,0.0,True,0.0,28090,0.0
120570115182,Hillsborough,1103,0,429,0.0,True,0.0,36793,0.0
120570115183,Hillsborough,2166,0,722,0.0,True,0.0,56743,0.0
120570115191,Hillsborough,693,5,246,0.02032520325203252,True,0.0,45879,0.0
120570115192,Hillsborough,1656,0,598,0.0,True,0.0,69063,0.0
120570115201,Hillsborough,5330,6,2008,0.00298804780876494,True,0.0,86832,0.0
120570115211,Hillsborough,755,0,343,0.0,True,0.0,40017,0.0
120570115212,Hillsborough,3328,18,1833,0.009819967266775777,True,0.0,53613,0.0
120570115221,Hillsborough,1308,0,508,0.0,True,0.0,43977,0.0
120570115222,Hillsborough,1687,8,601,0.013311148086522463,True,0.0,46606,0.0
120570115223,Hillsborough,760,0,367,0.0,True,0.0,51294,0.0
120570115231,Hillsborough,1772,0,552,0.0,True,0.0,49456,0.0
120570115241,Hillsborough,1056,17,469,0.03624733475479744,True,0.0,51389,0.0
120570115242,Hillsborough,2307,157,1016,0.1545275590551181,True,0.0,57617,0.0
120570115243,Hillsborough,2205,11,761,0.01445466491458607,True,0.0,54842,0.0
120570116031,Hillsborough,2415,28,766,0.03655352480417755,False,0.1913643778837334,115495,27332.0
120570116032,Hillsborough,1545,9,457,0.019693654266958426,False,0.1640939698190344,111229,21835.0
120570116033,Hillsborough,805,9,255,0.03529411764705882,False,0.1427587511825922,113263,18862.0
120570116051,Hillsborough,1825,10,609,0.016420361247947456,False,0.1644047000730152,111008,21841.0
120570116052,Hillsborough,1692,0,424,0.0,True,0.0,116865,0.0
120570116053,Hillsborough,1850,19,559,0.03398926654740608,False,0.2160255070039724,119992,33064.0
120570116054,Hillsborough,1517,34,507,0.0670611439842209,False,0.2384757832261381,130360,40823.0
120570116055,Hillsborough,555,10,183,0.0546448087431694,False,0.2160143372051811,117238,32303.0
120570116061,Hillsborough,2897,58,1319,0.04397270659590599,False,0.0175879727755032,74625,1336.0
120570116062,Hillsborough,2615,20,841,0.023781212841854936,True,0.0,71212,0.0
120570116063,Hillsborough,890,0,296,0.0,True,0.0,87292,0.0
120570116064,Hillsborough,1255,23,460,0.05,False,0.2237456390204439,92115,26551.0
120570116071,Hillsborough,1106,20,436,0.045871559633027525,True,0.0,66088,0.0
120570116072,Hillsborough,1562,0,510,0.0,True,0.0,74182,0.0
120570116073,Hillsborough,3004,14,1086,0.01289134438305709,False,0.1976487167360018,83126,20477.0
120570116074,Hillsborough,1708,118,481,0.24532224532224534,False,0.3223563417565644,91900,43717.0
120570116075,Hillsborough,874,64,495,0.1292929292929293,False,0.4174666531932093,92236,66100.0
120570116081,Hillsborough,1591,0,546,0.0,True,0.0,54422,0.0
120570116101,Hillsborough,1224,0,434,0.0,False,0.4248959613046806,89412,66059.0
120570116102,Hillsborough,1165,37,427,0.08665105386416862,False,0.0871835643170771,101036,9650.0
120570116103,Hillsborough,1474,0,550,0.0,False,0.2665187101518743,111707,40590.0
120570116104,Hillsborough,1437,383,837,0.45758661887694146,False,0.3987203222713375,99706,66117.0
120570116111,Hillsborough,1014,0,384,0.0,True,0.0,104584,0.0
120570116112,Hillsborough,2308,26,802,0.032418952618453865,False,0.1873644833916386,117308,27047.0
120570116113,Hillsborough,933,0,317,0.0,False,0.1968664352881061,121025,29666.0
120570116121,Hillsborough,669,50,247,0.20242914979757085,True,0.0,99394,0.0
120570116122,Hillsborough,1132,57,497,0.11468812877263582,False,0.2129766899031637,99804,27008.0
120570116123,Hillsborough,2116,0,787,0.0,False,0.1748537453898003,103810,21998.0
120570116124,Hillsborough,1997,106,861,0.12311265969802555,False,0.1894424020035299,116191,27156.0
120570116131,Hillsborough,1349,9,467,0.019271948608137045,False,0.1364686608916055,111747,17660.0
120570116132,Hillsborough,2059,125,820,0.1524390243902439,False,0.2680867048806277,105214,38538.0
120570116133,Hillsborough,1091,7,330,0.021212121212121213,False,0.2299661036342053,107680,32158.0
120570116134,Hillsborough,1350,46,449,0.10244988864142539,False,0.2293653768725616,111013,33041.0
120570116141,Hillsborough,892,19,284,0.06690140845070422,True,0.0,91742,0.0
120570116142,Hillsborough,3013,80,1099,0.07279344858962693,False,0.3619872460737306,92746,52621.0
120570116143,Hillsborough,1961,0,545,0.0,True,0.0,81318,0.0
120570116144,Hillsborough,681,0,300,0.0,True,0.0,88589,0.0
120570116151,Hillsborough,1314,19,434,0.04377880184331797,True,0.0,85088,0.0
120570116152,Hillsborough,3294,38,1115,0.034080717488789235,True,0.0,92151,0.0
120570116153,Hillsborough,228,0,114,0.0,False,0.3551404390194558,95623,52662.0
120570117061,Hillsborough,1916,0,566,0.0,False,0.2449295748464775,121851,39526.0
120570117062,Hillsborough,847,13,250,0.052,False,0.2356106748856437,124996,38528.0
120570117063,Hillsborough,1930,27,841,0.03210463733650416,False,0.2408942243365792,122547,38889.0
120570117064,Hillsborough,1725,44,609,0.0722495894909688,False,0.1816492058127745,130761,29025.0
120570117065,Hillsborough,2666,41,1021,0.040156709108716944,False,0.141940422989307,137861,22805.0
120570117081,Hillsborough,2615,80,1536,0.052083333333333336,True,0.0,113900,0.0
120570117082,Hillsborough,1788,18,641,0.028081123244929798,False,0.1504146995023606,133164,23576.0
120570117091,Hillsborough,1068,0,529,0.0,False,0.0016731258429651,58475,98.0
120570117101,Hillsborough,1911,29,862,0.033642691415313224,True,0.0,86846,0.0
120570117102,Hillsborough,1323,0,698,0.0,True,0.0,83895,0.0
120570117103,Hillsborough,2752,12,1231,0.00974817221770918,True,0.0,88339,0.0
120570117121,Hillsborough,1155,0,297,0.0,False,0.2479635840919981,113004,37260.0
120570117122,Hillsborough,1782,76,902,0.08425720620842572,False,0.1588383141317139,115796,21866.0
120570117123,Hillsborough,630,0,204,0.0,True,0.0,109319,0.0
120570117124,Hillsborough,1198,18,481,0.037422037422037424,True,0.0,102454,0.0
120570117125,Hillsborough,835,0,261,0.0,False,0.1983417502072812,106356,26314.0
120570118021,Hillsborough,1209,0,336,0.0,False,0.3116328006838956,136084,61607.0
120570118022,Hillsborough,2794,0,1030,0.0,True,0.0,127896,0.0
120570118023,Hillsborough,1393,40,434,0.09216589861751152,False,0.2324238467647494,114048,34534.0
120570118024,Hillsborough,1118,21,389,0.05398457583547558,True,0.0,119309,0.0
120570118031,Hillsborough,1514,26,651,0.039938556067588324,True,0.0,92888,0.0
120570118032,Hillsborough,411,44,266,0.16541353383458646,False,0.2182758987166883,117687,32861.0
120570118033,Hillsborough,1777,74,867,0.0853517877739331,False,0.141070500870947,112427,18465.0
120570118034,Hillsborough,2380,21,873,0.024054982817869417,False,0.1381014148290883,114954,18419.0
120570118035,Hillsborough,395,28,217,0.12903225806451613,False,0.139985680370803,114111,18574.0
120570118041,Hillsborough,2320,24,748,0.03208556149732621,False,0.1365335531405681,119420,18883.0
120570118042,Hillsborough,1309,37,447,0.08277404921700224,True,0.0,121309,0.0
120570118043,Hillsborough,945,18,274,0.06569343065693431,False,0.576372801479434,127824,173913.0
120570118044,Hillsborough,1013,8,311,0.02572347266881029,True,0.0,120666,0.0
120570119011,Hillsborough,2602,181,1117,0.162041181736795,False,0.5816170064471162,120055,166895.0
120570119012,Hillsborough,2021,17,603,0.028192371475953566,False,0.5169372543498857,126960,135863.0
120570119013,Hillsborough,1249,79,670,0.11791044776119403,False,0.2177350442195066,112600,31341.0
120570119021,Hillsborough,1344,19,448,0.04241071428571429,False,0.2144575649595547,120807,32981.0
120570119022,Hillsborough,1718,37,533,0.06941838649155722,False,0.2312347795214875,138583,41684.0
120570119023,Hillsborough,1165,17,479,0.03549060542797495,False,0.2200365649089961,124146,35023.0
120570119024,Hillsborough,1882,30,832,0.036057692307692304,False,0.6009057118876991,129813,195456.0
120570119025,Hillsborough,1720,64,537,0.1191806331471136,False,0.6141110905166862,122835,195482.0
120570119026,Hillsborough,660,40,206,0.1941747572815534,False,0.5907125376818461,135635,195758.0
120570119041,Hillsborough,744,77,482,0.15975103734439833,False,0.527673829068083,125208,139880.0
120570119042,Hillsborough,775,73,347,0.21037463976945245,False,0.593936685424514,133566,195363.0
120570119051,Hillsborough,1499,61,507,0.1203155818540434,False,0.5149775594069438,146000,155017.0
120570119061,Hillsborough,1245,6,429,0.013986013986013986,False,0.2782322416163968,143818,55440.0
120570119062,Hillsborough,1830,21,615,0.03414634146341464,False,0.3610334357724928,138473,78241.0
120570119063,Hillsborough,1721,24,701,0.034236804564907276,False,0.5878858249833803,137002,195435.0
120570120011,Hillsborough,914,17,373,0.045576407506702415,False,0.5130807605233105,121518,128047.0
120570120012,Hillsborough,1861,35,655,0.05343511450381679,False,0.5914555200121235,124010,179531.0
120570120021,Hillsborough,2435,94,795,0.11823899371069183,True,0.0,127313,0.0
120570120022,Hillsborough,991,86,314,0.27388535031847133,False,0.3524326645806491,105547,57443.0
120570120023,Hillsborough,728,14,257,0.054474708171206226,True,0.0,120507,0.0
120570121031,Hillsborough,2827,100,1094,0.09140767824497258,False,0.3755339121558811,102779,61808.0
120570121032,Hillsborough,1782,118,671,0.17585692995529062,True,0.0,103206,0.0
120570121033,Hillsborough,3423,24,1073,0.022367194780987885,True,0.0,105052,0.0
120570121041,Hillsborough,280,23,127,0.18110236220472442,True,0.0,90177,0.0
120570121042,Hillsborough,2840,79,930,0.08494623655913978,True,0.0,88215,0.0
120570121043,Hillsborough,2512,131,951,0.1377497371188223,False,0.341985270703334,97121,50476.0
120570121044,Hillsborough,1414,89,489,0.18200408997955012,False,0.3420899205466822,97047,50461.0
120570121061,Hillsborough,1170,35,399,0.08771929824561403,True,0.0,63883,0.0
120570121062,Hillsborough,2950,0,940,0.0,True,0.0,67784,0.0
120570121063,Hillsborough,1337,0,420,0.0,True,0.0,69452,0.0
120570121071,Hillsborough,864,15,336,0.044642857142857144,True,0.0,86544,0.0
120570121072,Hillsborough,1093,51,456,0.1118421052631579,True,0.0,78556,0.0
120570121073,Hillsborough,2325,37,864,0.04282407407407408,False,0.3081286516535254,85379,38024.0
120570121081,Hillsborough,1926,0,584,0.0,True,0.0,68542,0.0
120570121082,Hillsborough,1719,13,555,0.023423423423423424,True,0.0,73865,0.0
120570122061,Hillsborough,2530,0,804,0.0,True,0.0,100006,0.0
120570122062,Hillsborough,1329,9,397,0.022670025188916875,True,0.0,77186,0.0
120570122063,Hillsborough,1173,13,459,0.02832244008714597,True,0.0,81247,0.0
120570122064,Hillsborough,1734,0,532,0.0,True,0.0,84747,0.0
120570122071,Hillsborough,521,0,195,0.0,True,0.0,71225,0.0
120570122072,Hillsborough,3141,0,966,0.0,True,0.0,59174,0.0
120570122073,Hillsborough,1821,0,697,0.0,True,0.0,75616,0.0
120570122074,Hillsborough,827,0,378,0.0,True,0.0,73171,0.0
120570122075,Hillsborough,938,70,332,0.21084337349397592,True,0.0,69265,0.0
120570122081,Hillsborough,3601,0,1172,0.0,True,0.0,57537,0.0
120570122082,Hillsborough,787,0,302,0.0,True,0.0,52167,0.0
120570122083,Hillsborough,1152,0,388,0.0,True,0.0,57960,0.0
120570122084,Hillsborough,1100,30,416,0.07211538461538461,True,0.0,67105,0.0
120570122091,Hillsborough,1063,18,316,0.056962025316455694,True,0.0,55855,0.0
120570122092,Hillsborough,3991,0,1288,0.0,True,0.0,37853,0.0
120570122101,Hillsborough,857,8,422,0.018957345971563982,True,0.0,49245,0.0
120570122102,Hillsborough,1303,5,434,0.01152073732718894,True,0.0,52112,0.0
120570122103,Hillsborough,3560,18,1327,0.013564431047475508,True,0.0,47265,0.0
120570122111,Hillsborough,2523,0,24,0.0,False,0.3410172601640002,103428,53523.0
120570122121,Hillsborough,4104,94,1712,0.054906542056074766,True,0.0,76499,0.0
120570122131,Hillsborough,2130,34,852,0.03990610328638498,True,0.0,90815,0.0
120570122132,Hillsborough,944,12,383,0.031331592689295036,True,0.0,97026,0.0
120570122133,Hillsborough,1666,1,573,0.0017452006980802793,True,0.0,85699,0.0
120570123011,Hillsborough,1243,0,413,0.0,True,0.0,81353,0.0
120570123012,Hillsborough,1728,19,609,0.031198686371100164,True,0.0,68029,0.0
120570123013,Hillsborough,1014,76,396,0.1919191919191919,False,0.038282035326217,80365,3199.0
120570123014,Hillsborough,2428,42,954,0.0440251572327044,False,0.0381499811358441,86680,3438.0
120570123031,Hillsborough,1131,0,371,0.0,True,0.0,69606,0.0
120570123032,Hillsborough,1236,41,417,0.09832134292565947,True,0.0,69865,0.0
120570123033,Hillsborough,853,58,339,0.1710914454277286,False,0.047936085219707,69355,3492.0
120570123041,Hillsborough,1179,15,387,0.03875968992248062,True,0.0,63836,0.0
120570123042,Hillsborough,2378,175,945,0.18518518518518517,True,0.0,65276,0.0
120570123043,Hillsborough,1305,27,448,0.060267857142857144,False,0.0737992200483767,56288,4485.0
120570124011,Hillsborough,758,20,305,0.06557377049180328,True,0.0,45154,0.0
120570124012,Hillsborough,1126,0,388,0.0,True,0.0,51854,0.0
120570124013,Hillsborough,736,28,263,0.10646387832699619,True,0.0,44057,0.0
120570124014,Hillsborough,2053,31,601,0.051580698835274545,True,0.0,44228,0.0
120570124021,Hillsborough,948,58,289,0.20069204152249134,True,0.0,44413,0.0
120570124022,Hillsborough,1739,32,482,0.06639004149377593,True,0.0,41666,0.0
120570124031,Hillsborough,1827,45,478,0.09414225941422594,True,0.0,35428,0.0
120570124032,Hillsborough,737,73,263,0.27756653992395436,True,0.0,28354,0.0
120570124033,Hillsborough,4081,29,1049,0.027645376549094377,True,0.0,23830,0.0
120570125011,Hillsborough,886,45,393,0.11450381679389313,True,0.0,46343,0.0
120570125012,Hillsborough,1846,8,581,0.013769363166953529,True,0.0,43387,0.0
120570125013,Hillsborough,830,51,230,0.2217391304347826,True,0.0,38616,0.0
120570125014,Hillsborough,648,12,240,0.05,True,0.0,33864,0.0
120570125031,Hillsborough,1441,0,562,0.0,True,0.0,30102,0.0
120570125032,Hillsborough,1664,31,751,0.041278295605858856,True,0.0,30767,0.0
120570125033,Hillsborough,1333,8,467,0.017130620985010708,True,0.0,29673,0.0
120570125041,Hillsborough,3495,12,1213,0.00989282769991756,True,0.0,33715,0.0
120570126001,Hillsborough,1223,17,378,0.04497354497354497,True,0.0,35447,0.0
120570126002,Hillsborough,3370,88,1228,0.07166123778501629,True,0.0,33818,0.0
120570126003,Hillsborough,1029,16,337,0.04747774480712166,True,0.0,38671,0.0
120570127011,Hillsborough,1681,30,588,0.05102040816326531,True,0.0,42857,0.0
120570127012,Hillsborough,1438,68,379,0.17941952506596306,True,0.0,42769,0.0
120570127013,Hillsborough,3749,56,1156,0.04844290657439446,True,0.0,38569,0.0
120570127021,Hillsborough,1301,47,480,0.09791666666666667,True,0.0,42865,0.0
120570127022,Hillsborough,1208,75,463,0.16198704103671707,True,0.0,40252,0.0
120570127023,Hillsborough,1485,121,556,0.21762589928057555,True,0.0,40604,0.0
120570128001,Hillsborough,2491,13,873,0.014891179839633447,True,0.0,39490,0.0
120570128002,Hillsborough,1576,29,583,0.04974271012006861,True,0.0,38109,0.0
120570129001,Hillsborough,1441,80,458,0.17467248908296942,True,0.0,34337,0.0
120570129002,Hillsborough,2093,47,653,0.07197549770290965,True,0.0,30999,0.0
120570130011,Hillsborough,3613,99,1145,0.08646288209606987,True,0.0,29796,0.0
120570130012,Hillsborough,586,0,182,0.0,True,0.0,26428,0.0
120570130021,Hillsborough,862,8,247,0.032388663967611336,True,0.0,23674,0.0
120570130022,Hillsborough,1750,38,611,0.062193126022913256,True,0.0,22972,0.0
120570130023,Hillsborough,2261,67,823,0.08140947752126367,True,0.0,23048,0.0
120570130031,Hillsborough,1956,26,651,0.039938556067588324,True,0.0,31211,0.0
120570130032,Hillsborough,1359,0,493,0.0,True,0.0,25432,0.0
120570130041,Hillsborough,2466,126,736,0.17119565217391305,True,0.0,21559,0.0
120570130042,Hillsborough,1098,0,351,0.0,True,0.0,16393,0.0
120570131001,Hillsborough,1421,13,497,0.026156941649899398,True,0.0,9157,0.0
120570131002,Hillsborough,1556,30,396,0.07575757575757576,True,0.0,790,0.0
120570132031,Hillsborough,1923,0,716,0.0,True,0.0,51487,0.0
120570132032,Hillsborough,1308,0,449,0.0,True,0.0,44514,0.0
120570132041,Hillsborough,2135,34,783,0.04342273307790549,True,0.0,46152,0.0
120570132042,Hillsborough,1145,46,699,0.06580829756795423,False,0.0656630149875663,41706,2931.0
120570132051,Hillsborough,1563,16,636,0.025157232704402517,True,0.0,47940,0.0
120570132052,Hillsborough,2542,0,827,0.0,True,0.0,42408,0.0
120570132053,Hillsborough,4152,0,1306,0.0,True,0.0,41024,0.0
120570132061,Hillsborough,971,0,286,0.0,True,0.0,39238,0.0
120570132062,Hillsborough,2756,12,817,0.014687882496940025,True,0.0,41548,0.0
120570132063,Hillsborough,1134,0,397,0.0,True,0.0,40991,0.0
120570132064,Hillsborough,1436,8,513,0.015594541910331383,True,0.0,39132,0.0
120570132071,Hillsborough,1620,0,660,0.0,True,0.0,32810,0.0
120570132072,Hillsborough,2595,21,817,0.025703794369645042,True,0.0,24315,0.0
120570132081,Hillsborough,2049,10,711,0.014064697609001406,True,0.0,33041,0.0
120570132082,Hillsborough,1942,16,732,0.02185792349726776,True,0.0,19936,0.0
120570132083,Hillsborough,1163,0,326,0.0,True,0.0,24587,0.0
120570133051,Hillsborough,2934,8,987,0.008105369807497468,True,0.0,54062,0.0
120570133052,Hillsborough,1737,0,548,0.0,True,0.0,44161,0.0
120570133071,Hillsborough,802,69,441,0.1564625850340136,False,0.0373385422525848,94130,3651.0
120570133072,Hillsborough,1247,14,436,0.03211009174311927,True,0.0,75274,0.0
120570133073,Hillsborough,1641,0,742,0.0,False,0.4411337731591278,77764,61382.0
120570133101,Hillsborough,1790,24,737,0.032564450474898234,False,0.5852656437319645,68843,97150.0
120570133102,Hillsborough,266,0,88,0.0,True,0.0,68794,0.0
120570133103,Hillsborough,852,0,295,0.0,True,0.0,60371,0.0
120570133111,Hillsborough,542,15,275,0.05454545454545454,False,0.0569190802993292,72969,4404.0
120570133112,Hillsborough,1479,39,676,0.057692307692307696,True,0.0,58232,0.0
120570133113,Hillsborough,1123,34,428,0.0794392523364486,False,0.0638776229941809,63705,4347.0
120570133121,Hillsborough,887,0,300,0.0,False,0.0668552366604664,60702,4349.0
120570133122,Hillsborough,1838,45,694,0.06484149855907781,True,0.0,48552,0.0
120570133123,Hillsborough,1854,20,625,0.032,True,0.0,52657,0.0
120570133131,Hillsborough,1778,0,680,0.0,True,0.0,61925,0.0
120570133132,Hillsborough,1984,20,772,0.025906735751295335,True,0.0,55290,0.0
120570133133,Hillsborough,1079,0,345,0.0,True,0.0,60343,0.0
120570133141,Hillsborough,1803,11,613,0.01794453507340946,True,0.0,53979,0.0
120570133142,Hillsborough,1209,8,384,0.020833333333333332,True,0.0,48824,0.0
120570133151,Hillsborough,5057,41,2614,0.01568477429227238,True,0.0,101051,0.0
120570133161,Hillsborough,3046,125,1191,0.10495382031905962,True,0.0,88622,0.0
120570133171,Hillsborough,2321,9,1186,0.007588532883642495,False,0.3561240696334589,82702,45742.0
120570133181,Hillsborough,3815,79,1483,0.053270397842211735,False,0.3832459534657502,86229,53582.0
120570133191,Hillsborough,6669,28,2827,0.009904492394764769,True,0.0,65006,0.0
120570133201,Hillsborough,4135,73,1657,0.044055522027761015,False,0.5919034937312271,67118,97348.0
120570133211,Hillsborough,1003,0,281,0.0,False,0.5232642373054159,88844,97515.0
120570133212,Hillsborough,1963,19,623,0.030497592295345103,False,0.5175046034076871,82802,88810.0
120570133213,Hillsborough,3338,262,1395,0.1878136200716846,False,0.4295581424855674,71935,54169.0
120570133214,Hillsborough,1130,17,414,0.04106280193236715,False,0.4627912393143961,62277,53650.0
120570133221,Hillsborough,1701,79,650,0.12153846153846154,False,0.4033188127227594,61775,41756.0
120570133222,Hillsborough,1871,3,802,0.003740648379052369,False,0.5006307472695283,60170,60322.0
120570133223,Hillsborough,1196,0,416,0.0,False,0.7011237754584524,55984,131331.0
120570133224,Hillsborough,2673,34,987,0.034447821681864235,False,0.714481483495568,52504,131386.0
120570134061,Hillsborough,1465,82,507,0.16173570019723865,True,0.0,49017,0.0
120570134071,Hillsborough,1579,0,594,0.0,True,0.0,46836,0.0
120570134072,Hillsborough,1260,0,482,0.0,True,0.0,46801,0.0
120570134073,Hillsborough,1739,12,590,0.020338983050847456,True,0.0,45871,0.0
120570134074,Hillsborough,2050,13,697,0.018651362984218076,True,0.0,44258,0.0
120570134091,Hillsborough,1224,0,375,0.0,True,0.0,35960,0.0
120570134092,Hillsborough,1306,18,409,0.044009779951100246,True,0.0,33906,0.0
120570134093,Hillsborough,2585,0,783,0.0,True,0.0,25461,0.0
120570134101,Hillsborough,647,0,211,0.0,False,0.1982845534572267,53278,13177.0
120570134102,Hillsborough,4786,82,1737,0.04720782959124928,False,0.2586693813214238,67725,23631.0
120570134111,Hillsborough,2504,19,1076,0.017657992565055763,True,0.0,54551,0.0
120570134121,Hillsborough,1641,28,580,0.04827586206896552,True,0.0,49759,0.0
120570134122,Hillsborough,2606,0,853,0.0,True,0.0,39638,0.0
120570134131,Hillsborough,3794,25,1377,0.01815541031227306,True,0.0,31192,0.0
120570134141,Hillsborough,873,52,414,0.12560386473429952,True,0.0,39040,0.0
120570134142,Hillsborough,940,27,411,0.06569343065693431,True,0.0,35273,0.0
120570134143,Hillsborough,2500,0,798,0.0,True,0.0,31369,0.0
120570134144,Hillsborough,2277,0,663,0.0,True,0.0,35278,0.0
120570134151,Hillsborough,3083,22,1048,0.02099236641221374,True,0.0,31456,0.0
120570134152,Hillsborough,877,0,284,0.0,True,0.0,34121,0.0
120570135011,Hillsborough,1293,101,617,0.16369529983792544,True,0.0,100583,0.0
120570135012,Hillsborough,2222,39,805,0.0484472049689441,False,0.6032203008710589,107638,163641.0
120570135031,Hillsborough,2088,67,717,0.09344490934449093,False,0.6663548601864181,100227,200173.0
120570135032,Hillsborough,725,35,246,0.14227642276422764,False,0.6373226003357241,114078,200466.0
120570135033,Hillsborough,1103,39,287,0.13588850174216027,False,0.6390555367833166,113229,200473.0
120570135041,Hillsborough,667,113,363,0.31129476584022037,True,0.0,97219,0.0
120570135042,Hillsborough,1487,9,497,0.018108651911468814,False,0.6772712186994128,95296,199986.0
120570135043,Hillsborough,1167,0,379,0.0,False,0.6929763934325516,99950,225595.0
120570135051,Hillsborough,1287,10,342,0.029239766081871343,False,0.6830423451889059,93893,202339.0
120570135052,Hillsborough,1080,14,331,0.04229607250755287,True,0.0,91336,0.0
120570135053,Hillsborough,1363,18,432,0.041666666666666664,False,0.651503652097199,107447,200869.0
120570136021,Hillsborough,1093,7,331,0.021148036253776436,True,0.0,83803,0.0
120570136022,Hillsborough,813,0,219,0.0,True,0.0,72423,0.0
120570136041,Hillsborough,1210,52,444,0.11711711711711711,True,0.0,39329,0.0
120570137021,Hillsborough,2259,49,664,0.07379518072289157,False,0.1667175040306767,76492,15304.0
120570137022,Hillsborough,1628,16,464,0.034482758620689655,False,0.1598186869425354,80444,15302.0
120570137023,Hillsborough,6249,53,2307,0.022973558734286952,True,0.0,56766,0.0
