GEOID20,county,r_route,r_band10,r_band20,r_band30,r_band40,r_proximity
120570104012,Hillsborough,0.159990,0.180485,0.166245,0.121188,0.107792,0.090950
120570104013,Hillsborough,0.168276,0.203704,0.174547,0.123181,0.115306,0.091390
120570104021,Hillsborough,0.126418,0.138127,0.128649,0.104336,0.096600,0.090194
120570104022,Hillsborough,0.129263,0.142046,0.131910,0.103742,0.097128,0.090153
120570104023,Hillsborough,0.134885,0.163635,0.127325,0.098566,0.093149,0.090339
120570104024,Hillsborough,0.112447,0.128542,0.113971,0.100874,0.081109,0.091411
120570105011,Hillsborough,0.126155,0.138449,0.129494,0.104727,0.097965,0.090293
120570105012,Hillsborough,0.125097,0.145202,0.122981,0.106121,0.100882,0.090075
120570105013,Hillsborough,0.132561,0.152063,0.127191,0.104681,0.099757,0.089863
120570105021,Hillsborough,0.125955,0.138153,0.127598,0.104268,0.096652,0.090262
120570105022,Hillsborough,0.134186,0.153473,0.130328,0.102973,0.098395,0.090098
120570106001,Hillsborough,0.125141,0.138664,0.124172,0.106650,0.097301,0.090619
120570106002,Hillsborough,0.124663,0.139207,0.126019,0.102758,0.101010,0.090598
120570106003,Hillsborough,0.125600,0.136604,0.130599,0.104996,0.101541,0.090363
120570107011,Hillsborough,0.106464,0.103345,0.112659,0.104198,0.077053,0.091798
120570107012,Hillsborough,0.112185,0.101201,0.118587,0.119093,0.092676,0.091587
120570107013,Hillsborough,0.121691,0.106771,0.125261,0.156254,0.101360,0.090781
120570107014,Hillsborough,0.119052,0.104824,0.123452,0.153202,0.099812,0.091179
120570107021,Hillsborough,0.123154,0.119514,0.124656,0.146633,0.100408,0.090811
120570107022,Hillsborough,0.122489,0.116028,0.122528,0.153061,0.099801,0.090724
120570108051,Hillsborough,0.093308,0.106306,0.087507,0.087872,0.085086,0.090237
120570108052,Hillsborough,0.105634,0.121641,0.095935,0.120655,0.090210,0.090056
120570108053,Hillsborough,0.089473,0.100772,0.080162,0.110567,0.084567,0.090015
120570108081,Hillsborough,0.081607,0.077158,0.076841,0.113412,0.082595,0.089788
120570108082,Hillsborough,0.085844,0.082268,0.082134,0.113913,0.084972,0.089709
120570108091,Hillsborough,0.100332,0.090722,0.102058,0.128824,0.082176,0.090688
120570108092,Hillsborough,0.097234,0.094983,0.094030,0.140058,0.077606,0.091175
120570108101,Hillsborough,0.096522,0.081076,0.102841,0.102343,0.067989,0.091543
120570108102,Hillsborough,0.092896,0.079419,0.100425,0.095782,0.072788,0.091393
120570108111,Hillsborough,0.101969,0.091172,0.103993,0.139237,0.077615,0.090992
120570108112,Hillsborough,0.107391,0.103424,0.112182,0.116823,0.078416,0.091889
120570108113,Hillsborough,0.098846,0.088414,0.099013,0.131914,0.081685,0.090807
120570108114,Hillsborough,0.097946,0.083733,0.100000,0.132915,0.081310,0.091202
120570108115,Hillsborough,0.105569,0.094240,0.107901,0.135745,0.078481,0.091298
120570108141,Hillsborough,0.094853,0.106310,0.085692,0.118149,0.085514,0.089895
120570108142,Hillsborough,0.087858,0.084774,0.084468,0.121278,0.082170,0.089936
120570108151,Hillsborough,0.089019,0.097174,0.080300,0.113819,0.084321,0.089976
120570108152,Hillsborough,0.090279,0.093834,0.083563,0.120454,0.084722,0.089926
120570108161,Hillsborough,0.087310,0.092698,0.080887,0.112924,0.081170,0.089796
120570108162,Hillsborough,0.093345,0.103055,0.085230,0.117284,0.084462,0.089877
120570108163,Hillsborough,0.111366,0.127071,0.102433,0.128801,0.092664,0.089855
120570108171,Hillsborough,0.083810,0.076947,0.082472,0.109265,0.079205,0.090047
120570108172,Hillsborough,0.089559,0.096806,0.081623,0.110879,0.084818,0.089991
120570108173,Hillsborough,0.095198,0.113097,0.088604,0.088752,0.082961,0.090637
120570108191,Hillsborough,0.084461,0.077535,0.081930,0.116489,0.079620,0.089705
120570108192,Hillsborough,0.088058,0.083778,0.083833,0.120436,0.085253,0.089741
120570108201,Hillsborough,0.084230,0.078884,0.081148,0.112887,0.084163,0.089729
120570108202,Hillsborough,0.085919,0.082213,0.081869,0.115869,0.085700,0.089657
120570108211,Hillsborough,0.086754,0.091488,0.079473,0.112572,0.084232,0.089972
120570108212,Hillsborough,0.085575,0.087057,0.079389,0.113245,0.083838,0.090147
120570108221,Hillsborough,0.093434,0.110795,0.085723,0.090464,0.085946,0.090317
120570108222,Hillsborough,0.088222,0.096465,0.078813,0.114849,0.083543,0.090182
120570108231,Hillsborough,0.086402,0.080668,0.082762,0.119190,0.084942,0.089806
120570108241,Hillsborough,0.088263,0.087418,0.083005,0.119870,0.084951,0.089797
120570108242,Hillsborough,0.088003,0.083226,0.085116,0.116345,0.085326,0.089883
120570108243,Hillsborough,0.088509,0.085730,0.084512,0.120620,0.085519,0.090070
120570109001,Hillsborough,0.093009,0.096258,0.087492,0.117215,0.082131,0.090192
120570110031,Hillsborough,0.077389,0.077879,0.072965,0.092001,0.074678,0.089296
120570110032,Hillsborough,0.075953,0.077214,0.070299,0.099952,0.074081,0.090168
120570110033,Hillsborough,0.075344,0.082763,0.070639,0.079862,0.073811,0.090883
120570110034,Hillsborough,0.083828,0.077994,0.082479,0.112230,0.079462,0.090106
120570110051,Hillsborough,0.089562,0.091012,0.086840,0.084999,0.114249,0.093896
120570110061,Hillsborough,0.085410,0.080432,0.086246,0.080060,0.103462,0.092978
120570110062,Hillsborough,0.070342,0.091229,0.068782,0.068658,0.073266,0.091008
120570110063,Hillsborough,0.076621,0.087728,0.073711,0.073732,0.088778,0.090567
120570110071,Hillsborough,0.087721,0.118016,0.085347,0.082686,0.078373,0.092021
120570110072,Hillsborough,0.075638,0.086557,0.072405,0.077655,0.072127,0.091449
120570110073,Hillsborough,0.075637,0.078671,0.071308,0.084899,0.077055,0.090591
120570110081,Hillsborough,0.082426,0.046107,0.074734,0.097566,0.094817,0.089699
120570110082,Hillsborough,0.084715,0.057076,0.085158,0.100057,0.092911,0.090980
120570110083,Hillsborough,0.083101,0.055923,0.083296,0.101227,0.090828,0.090598
120570110084,Hillsborough,0.080435,0.063270,0.078820,0.100733,0.079187,0.088758
120570110085,Hillsborough,0.080943,0.062368,0.079782,0.100622,0.080491,0.089201
120570110086,Hillsborough,0.076508,0.061224,0.075487,0.107853,0.078146,0.089117
120570110101,Hillsborough,0.080629,0.070645,0.077977,0.104659,0.078052,0.088774
120570110102,Hillsborough,0.081578,0.073716,0.078698,0.110501,0.078414,0.089321
120570110131,Hillsborough,0.075803,0.045672,0.072741,0.086159,0.091136,0.091073
120570110132,Hillsborough,0.078888,0.045400,0.076770,0.090121,0.095375,0.090876
120570110161,Hillsborough,0.079442,0.050292,0.076369,0.099981,0.088287,0.089846
120570110162,Hillsborough,0.075117,0.049641,0.073120,0.097287,0.080469,0.088906
120570110163,Hillsborough,0.073904,0.051202,0.069524,0.100380,0.077343,0.088215
120570110171,Hillsborough,0.097020,0.077557,0.096798,0.120772,0.074696,0.091127
120570110172,Hillsborough,0.073075,0.047127,0.067521,0.096055,0.080714,0.087801
120570110173,Hillsborough,0.075093,0.046177,0.060258,0.075330,0.107132,0.085209
120570110181,Hillsborough,0.075944,0.060817,0.072270,0.107824,0.076786,0.088579
120570110182,Hillsborough,0.082263,0.072339,0.080839,0.111781,0.079208,0.089566
120570110191,Hillsborough,0.074646,0.053837,0.067002,0.083247,0.089051,0.091491
120570110192,Hillsborough,0.077778,0.062318,0.070224,0.089373,0.090610,0.093672
120570110193,Hillsborough,0.076524,0.076145,0.071739,0.072591,0.105991,0.094023
120570111031,Hillsborough,0.086391,0.104486,0.088563,0.083824,0.066844,0.094454
120570111032,Hillsborough,0.082774,0.074420,0.086748,0.083253,0.072880,0.095444
120570111061,Hillsborough,0.079285,0.082822,0.078821,0.078738,0.078625,0.092627
120570111071,Hillsborough,0.074377,0.076481,0.072262,0.076231,0.079231,0.090312
120570111072,Hillsborough,0.077469,0.079719,0.077394,0.076056,0.077843,0.091773
120570111073,Hillsborough,0.079799,0.092875,0.078205,0.078601,0.074172,0.090423
120570111081,Hillsborough,0.076229,0.080677,0.074802,0.075603,0.075027,0.091165
120570111091,Hillsborough,0.069583,0.069002,0.069225,0.069864,0.071256,0.092133
120570111092,Hillsborough,0.077724,0.077946,0.080343,0.074049,0.077431,0.091764
120570112031,Hillsborough,0.088487,0.110142,0.084421,0.083577,0.083029,0.090583
120570112032,Hillsborough,0.098115,0.115087,0.095426,0.088405,0.084069,0.090444
120570112033,Hillsborough,0.099530,0.116916,0.097691,0.088506,0.083909,0.090504
120570112041,Hillsborough,0.082632,0.108560,0.076825,0.075784,0.069991,0.090683
120570112042,Hillsborough,0.073857,0.074420,0.072983,0.076947,0.073765,0.090700
120570112043,Hillsborough,0.076302,0.076961,0.074134,0.083055,0.078021,0.090315
120570112044,Hillsborough,0.100013,0.123323,0.096612,0.088416,0.079972,0.090332
120570112045,Hillsborough,0.078871,0.082838,0.075055,0.087076,0.077936,0.090263
120570112051,Hillsborough,0.101931,0.123458,0.098852,0.091098,0.080750,0.090368
120570112052,Hillsborough,0.099229,0.113484,0.095740,0.091674,0.085554,0.090278
120570112053,Hillsborough,0.096773,0.111129,0.095278,0.087372,0.083645,0.090355
120570112061,Hillsborough,0.084724,0.091495,0.081638,0.086295,0.078369,0.090153
120570112062,Hillsborough,0.086610,0.098959,0.080183,0.087350,0.081242,0.090203
120570112063,Hillsborough,0.083656,0.090221,0.080231,0.085405,0.079574,0.090087
120570113011,Hillsborough,0.093189,0.099559,0.094152,0.088862,0.080727,0.090897
120570113012,Hillsborough,0.098190,0.112772,0.096991,0.093363,0.083953,0.090576
120570113031,Hillsborough,0.097659,0.111615,0.097137,0.086037,0.082840,0.090713
120570113032,Hillsborough,0.096595,0.106230,0.097246,0.090219,0.082172,0.090402
120570113041,Hillsborough,0.096680,0.110340,0.097030,0.087724,0.082044,0.089908
120570113042,Hillsborough,0.096704,0.103875,0.099930,0.082875,0.085643,0.090096
120570113043,Hillsborough,0.097074,0.102847,0.102795,0.080975,0.084626,0.090294
120570114071,Hillsborough,0.087772,0.087475,0.091077,0.083260,0.079943,0.091215
120570114072,Hillsborough,0.087384,0.085342,0.091698,0.082330,0.078823,0.091225
120570114081,Hillsborough,0.088743,0.094626,0.093383,0.081460,0.069725,0.090626
120570114082,Hillsborough,0.090307,0.092849,0.095533,0.082300,0.073650,0.090670
120570114083,Hillsborough,0.090081,0.093914,0.096845,0.078307,0.073706,0.090652
120570114091,Hillsborough,0.091053,0.095583,0.094885,0.085842,0.072459,0.090916
120570114092,Hillsborough,0.094743,0.099511,0.097948,0.085417,0.085001,0.090226
120570114101,Hillsborough,0.071420,0.089749,0.069166,0.072137,0.069455,0.091849
120570114102,Hillsborough,0.069694,0.065439,0.067259,0.076361,0.063199,0.092441
120570114103,Hillsborough,0.061983,0.055983,0.059684,0.066098,0.062478,0.091569
120570114111,Hillsborough,0.068750,0.060271,0.069854,0.073137,0.062223,0.091812
120570114121,Hillsborough,0.065628,0.064047,0.061835,0.072650,0.068666,0.091321
120570114122,Hillsborough,0.076112,0.083037,0.075525,0.074892,0.071525,0.090394
120570114131,Hillsborough,0.074781,0.071151,0.078362,0.073072,0.065669,0.091157
120570114132,Hillsborough,0.068822,0.061243,0.069996,0.073000,0.063515,0.091661
120570114133,Hillsborough,0.082169,0.081403,0.085679,0.078890,0.073518,0.091628
120570114134,Hillsborough,0.083324,0.083296,0.088228,0.077104,0.072979,0.090945
120570114141,Hillsborough,0.080852,0.084390,0.082580,0.078844,0.071415,0.090676
120570114142,Hillsborough,0.080109,0.081697,0.083249,0.076325,0.070592,0.090768
120570114143,Hillsborough,0.081520,0.091339,0.080979,0.077568,0.074607,0.090327
120570114151,Hillsborough,0.079486,0.087275,0.079153,0.076576,0.073659,0.090482
120570114152,Hillsborough,0.088071,0.094849,0.092282,0.079039,0.076403,0.090525
120570114153,Hillsborough,0.084058,0.093480,0.081237,0.078021,0.080727,0.090314
120570114161,Hillsborough,0.090829,0.096789,0.096687,0.078091,0.078258,0.090461
120570114162,Hillsborough,0.091004,0.096815,0.096670,0.079492,0.075618,0.090475
120570114163,Hillsborough,0.094915,0.102673,0.101953,0.079559,0.078330,0.090388
120570114164,Hillsborough,0.096621,0.105114,0.102789,0.080327,0.080118,0.090545
120570114171,Hillsborough,0.083583,0.073181,0.089618,0.081484,0.073677,0.092186
120570114172,Hillsborough,0.088129,0.091939,0.094750,0.077321,0.073372,0.090709
120570114173,Hillsborough,0.089595,0.094461,0.095845,0.078888,0.073494,0.090614
120570114181,Hillsborough,0.076231,0.074034,0.077904,0.074277,0.075243,0.091305
120570114182,Hillsborough,0.072099,0.065371,0.074218,0.072684,0.070306,0.092019
120570114183,Hillsborough,0.085890,0.085023,0.091879,0.080785,0.068097,0.091107
120570115041,Hillsborough,0.072919,0.056838,0.078819,0.071897,0.070142,0.098873
120570115042,Hillsborough,0.075258,0.123363,0.075208,0.074384,0.073350,0.093561
120570115061,Hillsborough,0.068059,0.070738,0.064742,0.071328,0.066135,0.090743
120570115062,Hillsborough,0.068401,0.068289,0.065461,0.072019,0.066372,0.090449
120570115063,Hillsborough,0.071602,0.065637,0.072687,0.071763,0.071672,0.090525
120570115064,Hillsborough,0.064284,0.050512,0.064584,0.063657,0.070638,0.090598
120570115091,Hillsborough,0.064842,0.056882,0.062955,0.065628,0.067973,0.094453
120570115092,Hillsborough,0.069725,0.060739,0.070954,0.069734,0.069518,0.098874
120570115093,Hillsborough,0.071126,0.088234,0.074944,0.065397,0.076069,0.099908
120570115094,Hillsborough,,,,,,0.100275
120570115101,Hillsborough,0.076873,0.064042,0.078077,0.078705,0.074204,0.097662
120570115102,Hillsborough,0.078498,0.054159,0.081140,0.079798,0.079834,0.096371
120570115121,Hillsborough,0.066644,0.072725,0.065577,0.067092,0.066154,0.095777
120570115122,Hillsborough,0.069496,0.101402,0.069149,0.068459,0.069303,0.093764
120570115123,Hillsborough,0.057892,0.037784,0.059247,0.061203,0.057455,0.094501
120570115141,Hillsborough,0.067764,0.058831,0.065335,0.075790,0.062033,0.092896
120570115142,Hillsborough,0.062195,0.047009,0.063327,0.067588,0.059206,0.092320
120570115143,Hillsborough,0.070003,0.062924,0.069560,0.073110,0.072717,0.091667
120570115144,Hillsborough,0.063136,0.057234,0.065383,0.063565,0.060863,0.092918
120570115151,Hillsborough,0.068788,0.058241,0.070219,0.070935,0.070501,0.092419
120570115152,Hillsborough,0.072156,0.068032,0.074279,0.071022,0.069293,0.091598
120570115161,Hillsborough,0.074568,0.073049,0.074950,0.073625,0.076869,0.091283
120570115162,Hillsborough,0.074114,0.072879,0.074252,0.074265,0.075493,0.091545
120570115181,Hillsborough,0.071002,0.071830,0.073459,0.069067,0.071974,0.094677
120570115182,Hillsborough,0.071109,0.087572,0.072934,0.069315,0.070677,0.095246
120570115183,Hillsborough,0.067503,0.067231,0.065393,0.068849,0.070483,0.091337
120570115191,Hillsborough,0.071831,0.053355,0.074744,0.073056,0.071967,0.091233
120570115192,Hillsborough,0.080251,0.082821,0.079870,0.082246,0.072535,0.090025
120570115201,Hillsborough,0.073046,0.073549,0.073026,0.074113,0.069373,0.089813
120570115202,Hillsborough,0.074571,0.078315,0.073944,0.074227,0.070753,0.090342
120570115211,Hillsborough,0.060989,0.067435,0.058033,0.062145,0.061965,0.094031
120570115212,Hillsborough,0.060688,0.046223,0.061019,0.062863,0.061636,0.095872
120570115213,Hillsborough,0.068728,0.048871,0.065866,0.074115,0.063180,0.094186
120570115221,Hillsborough,0.078479,0.079260,0.083326,0.078396,0.066433,0.095456
120570115222,Hillsborough,0.074284,0.069952,0.078760,0.073476,0.063468,0.094232
120570115223,Hillsborough,0.075020,0.067092,0.076692,0.074769,0.075279,0.094307
120570115231,Hillsborough,0.070680,0.063277,0.072679,0.073251,0.061415,0.094132
120570115241,Hillsborough,0.079178,0.084493,0.078859,0.076981,0.078429,0.091755
120570115242,Hillsborough,0.069599,0.058836,0.070852,0.069005,0.073737,0.091096
120570115243,Hillsborough,0.079179,0.083894,0.078940,0.077602,0.078585,0.091787
120570115244,Hillsborough,0.076652,0.076427,0.076937,0.075540,0.077567,0.091790
120570115251,Hillsborough,0.071296,0.064981,0.072412,0.072597,0.070731,0.091449
120570115252,Hillsborough,0.073911,0.074306,0.071015,0.079215,0.071044,0.090104
120570115253,Hillsborough,0.073157,0.070861,0.072596,0.075665,0.069590,0.089765
120570115261,Hillsborough,0.075818,0.083018,0.075061,0.076135,0.068627,0.090394
120570115262,Hillsborough,0.075733,0.083285,0.074223,0.074932,0.071422,0.090580
120570115271,Hillsborough,0.058962,0.037128,0.059023,0.057005,0.065970,0.096413
120570115272,Hillsborough,0.070017,0.070911,0.070735,0.069061,0.071202,0.092665
120570115281,Hillsborough,0.069928,0.056879,0.071387,0.070393,0.071666,0.091344
120570115282,Hillsborough,0.063251,0.047705,0.062876,0.063497,0.069910,0.091294
120570115283,Hillsborough,0.066117,0.054409,0.067243,0.066998,0.069926,0.090913
120570116031,Hillsborough,0.081140,0.091039,0.080358,0.073769,0.078415,0.089787
120570116032,Hillsborough,0.083399,0.085435,0.087114,0.076497,0.078974,0.089495
120570116033,Hillsborough,0.079308,0.085187,0.079770,0.072751,0.077782,0.089810
120570116051,Hillsborough,0.089721,0.103080,0.085770,0.084958,0.082865,0.088879
120570116052,Hillsborough,0.084571,0.094352,0.084298,0.074799,0.081287,0.088748
120570116053,Hillsborough,0.086230,0.092610,0.089204,0.075137,0.082069,0.089385
120570116054,Hillsborough,0.082009,0.093611,0.078451,0.075089,0.080175,0.088855
120570116055,Hillsborough,0.089460,0.102242,0.087036,0.080027,0.085240,0.088933
120570116101,Hillsborough,0.084902,0.090023,0.085652,0.082221,0.077753,0.089846
120570116102,Hillsborough,0.076403,0.092057,0.074307,0.071603,0.070895,0.090131
120570116103,Hillsborough,0.084104,0.099849,0.082245,0.077500,0.077206,0.089881
120570116104,Hillsborough,0.085615,0.099898,0.081752,0.085734,0.078794,0.089460
120570116111,Hillsborough,0.086661,0.096522,0.088440,0.075129,0.080208,0.090078
120570116112,Hillsborough,0.082690,0.093676,0.081707,0.074593,0.078637,0.089697
120570116113,Hillsborough,0.082726,0.097548,0.079868,0.076390,0.077892,0.090152
120570116121,Hillsborough,0.090844,0.102271,0.091433,0.086714,0.082168,0.088985
120570116122,Hillsborough,0.089137,0.103306,0.089252,0.082018,0.080932,0.089281
120570116123,Hillsborough,0.089388,0.104514,0.088362,0.080885,0.081797,0.089557
120570116124,Hillsborough,0.086259,0.102379,0.085168,0.077675,0.079137,0.089812
120570116131,Hillsborough,0.088512,0.103843,0.083682,0.084230,0.082716,0.088930
120570116132,Hillsborough,0.087209,0.103446,0.084035,0.081665,0.081476,0.088581
120570116133,Hillsborough,0.088792,0.109589,0.083767,0.081527,0.080921,0.088620
120570116134,Hillsborough,0.083702,0.096473,0.079894,0.077507,0.081555,0.088724
120570116141,Hillsborough,0.084804,0.094910,0.084474,0.083246,0.073475,0.089245
120570116142,Hillsborough,0.086123,0.093240,0.086459,0.083856,0.077832,0.089008
120570116143,Hillsborough,0.086082,0.095331,0.085941,0.085550,0.077775,0.088424
120570116144,Hillsborough,0.085363,0.092135,0.086213,0.082827,0.075370,0.088975
120570116151,Hillsborough,0.086074,0.095607,0.085815,0.085417,0.077837,0.088580
120570116152,Hillsborough,0.085243,0.099153,0.080276,0.080090,0.079790,0.088700
120570116153,Hillsborough,0.084809,0.102993,0.083858,0.077483,0.077855,0.088360
120570116154,Hillsborough,0.085033,0.098125,0.082617,0.082899,0.078069,0.088670
120570116161,Hillsborough,0.085352,0.091188,0.088078,0.083024,0.077135,0.088881
120570116162,Hillsborough,0.086647,0.095038,0.085503,0.088094,0.077624,0.089216
120570116163,Hillsborough,0.076443,0.086642,0.074433,0.074828,0.071340,0.090003
120570116164,Hillsborough,0.083723,0.087328,0.085213,0.083270,0.076633,0.089077
120570116165,Hillsborough,0.084926,0.091410,0.083325,0.086263,0.077690,0.089645
120570116171,Hillsborough,0.082224,0.082366,0.083065,0.081698,0.077603,0.089522
120570116172,Hillsborough,0.085087,0.092972,0.086088,0.081313,0.076572,0.088577
120570116173,Hillsborough,0.085601,0.101745,0.085278,0.078293,0.078090,0.088583
120570117081,Hillsborough,0.075430,0.092922,0.068194,0.068762,0.072065,0.087938
120570117082,Hillsborough,0.071881,0.078487,0.067720,0.066719,0.073328,0.087503
120570117083,Hillsborough,0.074875,0.093420,0.070557,0.066695,0.073235,0.087599
120570117121,Hillsborough,0.086061,0.100620,0.081499,0.079582,0.082491,0.088442
120570117122,Hillsborough,0.080277,0.097836,0.080681,0.070140,0.073913,0.087464
120570117123,Hillsborough,0.083349,0.100399,0.079720,0.073709,0.080287,0.088174
120570117124,Hillsborough,0.080158,0.096448,0.080511,0.070517,0.075463,0.087556
120570117131,Hillsborough,0.084118,0.089746,0.087111,0.078432,0.075844,0.088240
120570117132,Hillsborough,0.081945,0.082041,0.084038,0.079514,0.076854,0.088744
120570117133,Hillsborough,0.083408,0.088585,0.085974,0.077682,0.076751,0.088461
120570117134,Hillsborough,0.084091,0.089560,0.086990,0.078117,0.076560,0.088363
120570117141,Hillsborough,0.085609,0.101720,0.085822,0.079177,0.076985,0.088195
120570117151,Hillsborough,0.084410,0.103730,0.080234,0.073097,0.079103,0.088038
120570117152,Hillsborough,0.084093,0.103405,0.079123,0.072988,0.080522,0.088079
120570117161,Hillsborough,0.081665,0.092331,0.078531,0.076361,0.079766,0.088568
120570117162,Hillsborough,0.078571,0.085053,0.077724,0.070723,0.080619,0.088727
120570117163,Hillsborough,0.074802,0.085558,0.071575,0.067548,0.072075,0.088192
120570118021,Hillsborough,0.105024,0.124008,0.095830,0.080848,0.088411,0.088962
120570118022,Hillsborough,0.094749,0.102486,0.096059,0.079212,0.087325,0.089153
120570118023,Hillsborough,0.100412,0.128385,0.094591,0.074520,0.081883,0.089211
120570118024,Hillsborough,0.113332,0.144403,0.109959,0.077583,0.084441,0.089542
120570118041,Hillsborough,0.096919,0.104617,0.101922,0.079592,0.082850,0.089949
120570118042,Hillsborough,0.094233,0.105015,0.094913,0.077563,0.085903,0.089542
120570118043,Hillsborough,0.092741,0.099259,0.094149,0.078596,0.087393,0.089345
120570118044,Hillsborough,0.104983,0.137277,0.102141,0.079306,0.078558,0.089792
120570118051,Hillsborough,0.098903,0.107966,0.101068,0.087645,0.087686,0.089594
120570118052,Hillsborough,0.096867,0.108863,0.100579,0.080158,0.081074,0.089867
120570118053,Hillsborough,0.096815,0.107903,0.101522,0.076625,0.079667,0.089991
120570118061,Hillsborough,0.099258,0.108559,0.100856,0.083276,0.088859,0.090082
120570118062,Hillsborough,0.097204,0.109169,0.101986,0.075892,0.081633,0.090065
120570118063,Hillsborough,0.097228,0.104821,0.101163,0.080006,0.086140,0.089995
120570119051,Hillsborough,0.101397,0.111361,0.100733,0.079560,0.091271,0.088818
120570119071,Hillsborough,0.098256,0.100568,0.104493,0.080735,0.089282,0.090053
120570119072,Hillsborough,0.098415,0.103973,0.104955,0.080410,0.086844,0.090110
120570119081,Hillsborough,0.096228,0.101955,0.100646,0.080102,0.087723,0.090223
120570119082,Hillsborough,0.098672,0.103224,0.105066,0.079791,0.086577,0.089997
120570119091,Hillsborough,0.102170,0.107440,0.109088,0.080351,0.088256,0.089978
120570119092,Hillsborough,0.094554,0.098849,0.099277,0.077848,0.087202,0.089756
120570119093,Hillsborough,0.099393,0.107740,0.102462,0.080039,0.088915,0.089238
120570119101,Hillsborough,0.103878,0.109479,0.106253,0.087609,0.096203,0.089448
120570119102,Hillsborough,0.093594,0.096390,0.098727,0.077472,0.087155,0.089455
120570119103,Hillsborough,0.105103,0.114197,0.111365,0.079795,0.089603,0.089263
120570119111,Hillsborough,0.099102,0.105640,0.103653,0.077356,0.089592,0.089063
120570119112,Hillsborough,0.100057,0.109419,0.102994,0.079494,0.088652,0.088990
120570119113,Hillsborough,0.090969,0.094665,0.094284,0.076774,0.089219,0.088709
120570120011,Hillsborough,0.125063,0.147912,0.122592,0.093567,0.083345,0.090234
120570120012,Hillsborough,0.143959,0.174877,0.134243,0.099911,0.102335,0.090015
120570120021,Hillsborough,0.137298,0.176778,0.123498,0.090857,0.082212,0.090485
120570120022,Hillsborough,0.154625,0.197602,0.142773,0.105268,0.089768,0.091068
120570120023,Hillsborough,0.142740,0.185632,0.121172,0.094285,0.085920,0.090810
120570121031,Hillsborough,0.140481,0.151259,0.147874,0.113572,0.090798,0.091452
120570121032,Hillsborough,0.130804,0.156995,0.120814,0.104180,0.086040,0.090975
120570121033,Hillsborough,0.137166,0.159340,0.141862,0.108549,0.091195,0.091203
120570121061,Hillsborough,0.164054,0.203072,0.171768,0.136343,0.113907,0.092093
120570121062,Hillsborough,0.159829,0.211155,0.166366,0.129983,0.107551,0.091679
120570121063,Hillsborough,0.140388,0.162530,0.156446,0.118274,0.099912,0.091867
120570121071,Hillsborough,0.142016,0.200719,0.132406,0.109050,0.085588,0.091604
120570121072,Hillsborough,0.137147,0.173861,0.132839,0.115020,0.098191,0.092445
120570121073,Hillsborough,0.135045,0.165881,0.128962,0.114186,0.099689,0.092425
120570121081,Hillsborough,0.129944,0.167978,0.132249,0.106317,0.088062,0.092486
120570121082,Hillsborough,0.149219,0.201896,0.151527,0.118541,0.097685,0.091491
120570121091,Hillsborough,0.162339,0.186280,0.167134,0.126750,0.110294,0.091701
120570121092,Hillsborough,0.136279,0.145067,0.140013,0.125144,0.097235,0.091940
120570121101,Hillsborough,0.139238,0.165617,0.135956,0.120788,0.100463,0.092157
120570121102,Hillsborough,0.136866,0.164974,0.129224,0.123887,0.099530,0.092090
120570122061,Hillsborough,0.140726,0.177925,0.132338,0.114920,0.099404,0.092093
120570122062,Hillsborough,0.146955,0.208779,0.134670,0.113267,0.098016,0.092684
120570122063,Hillsborough,0.153700,0.233305,0.138741,0.116915,0.100464,0.092761
120570122064,Hillsborough,0.132885,0.187501,0.114946,0.111746,0.098390,0.092626
120570122071,Hillsborough,0.139524,0.191885,0.132208,0.111486,0.100235,0.092676
120570122072,Hillsborough,0.129911,0.150679,0.137249,0.110786,0.100259,0.092388
120570122073,Hillsborough,0.139450,0.193795,0.136735,0.107575,0.100511,0.092741
120570122074,Hillsborough,0.128663,0.173848,0.123809,0.107436,0.098836,0.092674
120570122075,Hillsborough,0.139431,0.201633,0.128616,0.106906,0.098803,0.093154
120570122081,Hillsborough,0.119041,0.124887,0.132827,0.101808,0.095411,0.092738
120570122082,Hillsborough,0.153264,0.289712,0.135429,0.097989,0.084983,0.093166
120570122083,Hillsborough,0.153969,0.305941,0.143326,0.098805,0.088414,0.093059
120570122091,Hillsborough,0.132810,0.110601,0.151330,0.116933,0.106578,0.092650
120570122092,Hillsborough,0.110880,0.061915,0.137652,0.094837,0.097651,0.093992
120570122101,Hillsborough,0.122434,0.187960,0.123734,0.090393,0.082802,0.094218
120570122102,Hillsborough,0.122631,0.193235,0.121917,0.088690,0.080640,0.094043
120570122111,Hillsborough,0.111871,0.138687,0.101230,0.109367,0.099856,0.091862
120570122121,Hillsborough,0.117456,0.169371,0.106754,0.080014,0.066903,0.093056
120570122122,Hillsborough,0.118880,0.170177,0.110148,0.079181,0.067291,0.093220
120570122131,Hillsborough,0.136056,0.150406,0.140589,0.113321,0.094436,0.091945
120570122132,Hillsborough,0.138792,0.177706,0.136483,0.103506,0.089334,0.092642
120570123011,Hillsborough,0.197094,0.416888,0.115504,0.082296,0.071582,0.093272
120570123012,Hillsborough,0.151956,0.293217,0.124175,0.091689,0.083366,0.093506
120570123013,Hillsborough,0.169997,0.341667,0.100106,0.085606,0.076402,0.093934
120570123014,Hillsborough,0.149860,0.301418,0.089320,0.081531,0.069811,0.093578
