GEOID20,county,r_route,r_band10,r_band20,r_band30,r_band40,r_proximity
121010320012,Pasco,0.139061,0.154144,0.154185,0.136030,0.134673,0.105463
121010320013,Pasco,0.125589,0.130704,0.128188,0.120666,0.134302,0.102587
121010320014,Pasco,0.126384,0.154805,0.119962,0.120468,0.135678,0.103187
121010320051,Pasco,0.085111,0.105924,0.110992,0.078824,0.079256,0.097295
121010320052,Pasco,0.128841,0.105924,0.143071,0.132474,0.118289,0.105922
121010320053,Pasco,0.123606,0.096412,0.147772,0.123090,0.111336,0.107122
121010320061,Pasco,0.089423,0.176936,0.095767,0.076685,0.106354,0.097530
121010320062,Pasco,0.091665,0.074002,0.098039,0.085220,0.107729,0.097119
121010320063,Pasco,0.115396,0.140423,0.116889,0.106591,0.131895,0.097996
121010320071,Pasco,0.120638,0.121073,0.118511,0.116991,0.138012,0.101318
121010320072,Pasco,0.119166,0.127697,0.114876,0.114957,0.138306,0.100405
121010320081,Pasco,0.114870,0.110547,0.113266,0.113357,0.130069,0.100393
121010320082,Pasco,0.114594,0.127666,0.110120,0.110251,0.136925,0.098535
121010320091,Pasco,0.123477,0.139065,0.120010,0.119483,0.136101,0.101172
121010320092,Pasco,0.124427,0.141920,0.123478,0.117412,0.140580,0.101133
121010320093,Pasco,0.115779,0.135833,0.112054,0.110116,0.139750,0.099097
121010320094,Pasco,0.104008,0.113738,0.099050,0.099681,0.132799,0.097830
121010320101,Pasco,0.110141,0.117498,0.106088,0.108997,0.120328,0.096454
121010320111,Pasco,0.108001,0.110164,0.105136,0.102947,0.135901,0.097466
121010320112,Pasco,0.098688,0.102607,0.094523,0.092058,0.131689,0.097942
121010320121,Pasco,0.108356,0.122542,0.104103,0.098222,0.146455,0.098677
121010320122,Pasco,0.107461,0.109827,0.103665,0.103250,0.138171,0.096815
121010320131,Pasco,0.112309,0.119502,0.109603,0.110084,0.124738,0.098362
121010320132,Pasco,0.126404,0.184901,0.127625,0.115524,0.118573,0.098092
121010320133,Pasco,0.123854,0.134231,0.125514,0.120183,0.125542,0.098480
121010320141,Pasco,0.101807,0.107299,0.097449,0.101229,0.113619,0.097128
121010320142,Pasco,0.092469,0.084083,0.088724,0.093066,0.116237,0.096142
121010320143,Pasco,0.087924,0.077037,0.083995,0.089585,0.112068,0.095851
121010321031,Pasco,0.107413,0.062118,0.151368,0.094308,0.099078,0.106396
121010321032,Pasco,0.100613,0.078170,0.113949,0.090352,0.116776,0.100618
121010321033,Pasco,0.086002,0.084110,0.096450,0.069926,0.108346,0.103057
121010321041,Pasco,0.111216,0.120149,0.120991,0.099720,0.130381,0.101890
121010321051,Pasco,0.085737,0.073686,0.113515,0.069747,0.082696,0.104868
121010321052,Pasco,0.121794,0.183696,0.130312,0.117945,0.112338,0.107513
121010321053,Pasco,0.111979,0.110129,0.118008,0.105001,0.122593,0.104434
121010321061,Pasco,0.093796,0.096324,0.086876,0.088023,0.145990,0.096134
121010321062,Pasco,0.092096,0.111896,0.085981,0.083040,0.119716,0.097085
121010321071,Pasco,0.085923,0.085252,0.098186,0.074511,0.099097,0.101691
121010321072,Pasco,0.093198,0.092979,0.096243,0.084165,0.132984,0.098833
121010321073,Pasco,0.107502,0.105821,0.116074,0.096793,0.135324,0.099809
121010321074,Pasco,0.081596,0.074057,0.071506,0.078551,0.120620,0.098582
121010321081,Pasco,0.125750,0.170115,0.141836,0.120899,0.111626,0.108165
121010321082,Pasco,0.097164,0.109180,0.115677,0.090932,0.089093,0.104438
121010321083,Pasco,0.102328,0.143988,0.120463,0.090125,0.101231,0.103706
121010321091,Pasco,0.088054,0.076849,0.083846,0.088811,0.118335,0.096017
121010321101,Pasco,0.087409,0.085420,0.085377,0.085612,0.105980,0.095321
121010321111,Pasco,0.075293,0.038594,0.081099,0.072133,0.098571,0.097583
121010321112,Pasco,0.085302,0.064518,0.103588,0.076500,0.098551,0.099824
121010321121,Pasco,0.084729,0.069335,0.082177,0.082554,0.118534,0.095183
121010321131,Pasco,0.081338,0.071419,0.078765,0.077178,0.109051,0.095981
121010321132,Pasco,0.081891,0.079253,0.075818,0.079261,0.098522,0.095650
121010322001,Pasco,0.133161,0.205975,0.202453,0.135950,0.108310,0.116436
121010322002,Pasco,0.125915,0.110229,0.176134,0.143667,0.108727,0.111142
121010322003,Pasco,0.118957,0.154723,0.182506,0.096870,0.100593,0.113045
121010323001,Pasco,0.151277,0.225376,0.187613,0.165190,0.132449,0.117353
121010324011,Pasco,0.218873,0.287696,0.271089,0.223879,0.199304,0.143805
121010324012,Pasco,0.207410,0.209625,0.209923,0.218308,0.197315,0.135132
121010324021,Pasco,0.313721,0.454674,0.363528,0.256444,0.297376,0.166417
121010324022,Pasco,0.315464,0.414558,0.387778,0.266297,0.292057,0.169617
121010324023,Pasco,0.237296,,,0.191255,0.262607,0.188659
121010325001,Pasco,0.213128,0.240781,0.269339,0.199251,0.184435,0.141752
121010325002,Pasco,0.199412,0.295144,0.262104,0.174409,0.159130,0.135511
121010325003,Pasco,0.184609,0.265599,0.258568,0.153238,0.146943,0.132788
121010325004,Pasco,0.155255,0.149914,0.199636,0.156643,0.141632,0.119877
121010326011,Pasco,0.167663,0.169007,0.232860,0.158853,0.145496,0.130895
121010326012,Pasco,0.185443,0.241424,0.238891,0.176354,0.153720,0.135446
121010326021,Pasco,0.192889,0.258177,0.239798,0.177003,0.157856,0.132673
121010326022,Pasco,0.247976,0.302002,0.275303,0.253500,0.217479,0.133866
121010327001,Pasco,0.196310,0.207363,0.275416,0.172053,0.160923,0.137952
121010327002,Pasco,0.235979,0.167364,0.248504,0.241179,0.222794,0.142750
121010327003,Pasco,0.211278,0.203268,0.232993,0.229331,0.199219,0.136361
121010328021,Pasco,0.236252,0.272759,0.260460,0.249374,0.213077,0.139779
121010328022,Pasco,0.206400,0.190249,0.249933,0.215264,0.196693,0.130611
121010328041,Pasco,0.193068,0.201256,0.214784,0.193401,0.185485,0.121665
121010328042,Pasco,0.211738,0.234848,0.261856,0.212559,0.193363,0.122148
121010328051,Pasco,0.187914,0.189961,0.197905,0.189603,0.182565,0.128201
121010328052,Pasco,0.216922,0.260910,0.237253,0.224366,0.198256,0.126924
121010329011,Pasco,0.152496,0.221677,0.165361,0.149145,0.135118,0.111506
121010329012,Pasco,0.176905,0.244816,0.193018,0.165933,0.156441,0.116751
121010329013,Pasco,0.163232,0.232964,0.187811,0.147588,0.145572,0.115992
121010329021,Pasco,0.136551,0.215097,0.142485,0.130692,0.121854,0.111451
121010329022,Pasco,0.148925,0.228597,0.159759,0.147531,0.126252,0.110934
121010329051,Pasco,0.160926,0.237435,0.178308,0.157913,0.138611,0.113607
121010329052,Pasco,0.144973,0.212184,0.154041,0.146487,0.118332,0.108877
121010329053,Pasco,0.146411,0.210127,0.162579,0.149469,0.121101,0.109099
121010329054,Pasco,0.143245,0.214038,0.142131,0.141278,0.123001,0.107080
121010330051,Pasco,0.209177,0.210489,0.234770,0.223740,0.197722,0.126522
121010330052,Pasco,0.203212,0.191613,0.273327,0.210401,0.189390,0.123648
121010330053,Pasco,0.208708,0.212440,0.254594,0.220111,0.193243,0.126149
121010330061,Pasco,0.185541,0.189229,0.222366,0.182192,0.174145,0.119928
121010330062,Pasco,0.205759,0.221136,0.242916,0.206326,0.190495,0.119803
121010330071,Pasco,0.176464,0.235309,0.195059,0.166658,0.156755,0.116802
121010330072,Pasco,0.180637,0.235719,0.182347,0.173246,0.169059,0.115043
121010330081,Pasco,0.200853,0.201933,0.243912,0.195971,0.185798,0.117112
121010330082,Pasco,0.184393,0.209733,0.203556,0.181854,0.172058,0.115943
121010330091,Pasco,0.200226,0.168747,0.250067,0.206371,0.190458,0.121034
121010330092,Pasco,0.198990,0.198164,0.242409,0.195856,0.184433,0.118013
121010330093,Pasco,0.194193,0.150208,0.245633,0.197444,0.186152,0.119488
121010330101,Pasco,0.204648,0.195063,0.253714,0.212486,0.192534,0.120878
121010330102,Pasco,0.201186,0.194460,0.250711,0.200171,0.187804,0.118410
121010330111,Pasco,0.167577,0.227017,0.182469,0.160438,0.154973,0.114102
121010330112,Pasco,0.174006,0.191528,0.198092,0.171315,0.161244,0.115959
121010330121,Pasco,0.181110,0.200286,0.217001,0.174877,0.165847,0.114623
121010330122,Pasco,0.202467,0.223351,0.257031,0.194438,0.180004,0.113887
121010330131,Pasco,0.202143,0.209853,0.244234,0.196995,0.185755,0.115791
121010330132,Pasco,0.196945,0.182430,0.245108,0.193854,0.183082,0.116140
121010330133,Pasco,0.202966,0.225470,0.260542,0.194257,0.179771,0.113910
121010330141,Pasco,0.178283,0.366266,0.225892,0.161242,0.149377,0.111062
121010330142,Pasco,0.175822,0.235075,0.204279,0.166884,0.156967,0.111672
121010330143,Pasco,0.172318,0.261712,0.189647,0.163572,0.153806,0.111463
121010330144,Pasco,0.184025,0.280876,0.221747,0.170920,0.159808,0.111629
121010331011,Pasco,0.302368,0.380175,0.334254,0.303224,0.271356,0.150591
121010331012,Pasco,0.190033,,0.210352,0.217500,0.175290,0.120269
121010331021,Pasco,0.175802,0.231514,0.213148,0.175149,0.163470,0.113814
121019900000,Pasco,,,,,,
120530401011,Hernando,0.232560,,0.144231,0.244330,0.240319,0.171149
120530401012,Hernando,0.189618,0.124023,0.223664,0.226868,0.146206,0.154437
120530401013,Hernando,0.290353,0.312604,0.320791,0.296649,0.265817,0.161611
120530401021,Hernando,0.137165,0.229694,0.163260,0.149156,0.111425,0.141303
120530401022,Hernando,0.254979,0.224543,0.291547,0.287863,0.202140,0.163705
120530402011,Hernando,0.267172,0.018869,0.333103,0.276339,0.238376,0.171928
120530402012,Hernando,0.277332,0.062366,0.345973,0.258289,0.225819,0.174307
120530402021,Hernando,0.223255,0.196318,0.303379,0.195743,0.179109,0.145867
120530402022,Hernando,0.164981,0.147578,0.181269,0.170302,0.162789,0.150067
120530402023,Hernando,0.249399,,0.321900,0.229310,0.204407,0.143440
120530403011,Hernando,0.129049,0.168858,0.141627,0.141253,0.113921,0.124031
120530403021,Hernando,0.264706,0.296217,0.257277,0.251354,0.282564,0.156359
120530403022,Hernando,0.147642,0.123208,0.180748,0.148560,0.128116,0.131312
120530403023,Hernando,0.209224,0.213071,0.180456,0.222320,0.226376,0.145200
120530403031,Hernando,0.178015,0.126467,0.190494,0.189592,0.177723,0.142211
120530403032,Hernando,0.234237,,0.254934,0.247783,0.207185,0.154450
120530404001,Hernando,0.261231,0.373083,0.255343,0.227372,0.187129,0.162270
120530404002,Hernando,0.251099,0.448313,0.241734,0.227081,0.165700,0.160443
120530404003,Hernando,0.264364,0.390396,0.249756,0.237516,0.182628,0.161569
120530405011,Hernando,0.227332,0.300978,0.210615,0.218643,0.172730,0.161206
120530405012,Hernando,0.207989,0.253340,0.201946,0.220622,0.177098,0.159932
120530405021,Hernando,0.208169,0.273833,0.193281,0.199578,0.175274,0.167381
120530405022,Hernando,0.216078,0.299846,0.193818,0.206951,0.172075,0.166106
120530406011,Hernando,0.177159,,0.165381,0.186002,0.172034,0.171110
120530406012,Hernando,0.225239,0.295131,0.225282,0.193764,0.191575,0.167227
120530406021,Hernando,0.156713,0.113667,0.164242,0.177000,0.169985,0.169086
120530406022,Hernando,0.171250,0.110325,0.166769,0.183990,0.167571,0.174787
120530407011,Hernando,0.161132,0.217968,0.161292,0.170812,0.141070,0.193608
120530407012,Hernando,0.125544,0.071899,0.121713,0.148797,0.141771,0.182779
120530407013,Hernando,0.132084,0.074590,0.118652,0.156339,0.146751,0.180834
120530407021,Hernando,0.138498,0.108031,0.139634,0.156006,0.151807,0.179214
120530407022,Hernando,0.137300,0.101688,0.157036,0.144627,0.150669,0.186809
120530408011,Hernando,0.167435,0.141466,0.188647,0.163786,0.171537,0.175438
120530408012,Hernando,0.163572,0.135897,0.187121,0.161692,0.170737,0.177220
120530408013,Hernando,0.155896,0.128111,0.172666,0.154207,0.161739,0.183347
120530408021,Hernando,0.172477,0.199960,0.175721,0.167681,0.129464,0.168901
120530408022,Hernando,0.164483,0.153930,0.173567,0.167622,0.153458,0.170951
120530408023,Hernando,0.165262,0.153939,0.175508,0.167609,0.154598,0.170816
120530409011,Hernando,0.153998,0.212609,0.174581,0.142192,0.122067,0.159486
120530409012,Hernando,0.175462,0.266304,0.171213,0.154761,0.142269,0.166432
120530409013,Hernando,0.147304,0.138775,0.147861,0.154392,0.147359,0.172561
120530409014,Hernando,0.159328,0.176853,0.156188,0.159955,0.147182,0.168034
120530409061,Hernando,0.142959,0.142528,0.150323,0.155997,0.126555,0.158762
120530409062,Hernando,0.140952,0.126360,0.154817,0.148927,0.129974,0.154868
120530409063,Hernando,0.140759,0.143867,0.145978,0.155730,0.121688,0.156498
120530409064,Hernando,0.139640,0.140790,0.152909,0.154471,0.116688,0.146456
120530409071,Hernando,0.145447,0.154169,0.154025,0.142538,0.128787,0.168914
120530409072,Hernando,0.144077,0.144001,0.151757,0.149766,0.131030,0.163852
120530409081,Hernando,0.144475,0.134126,0.163827,0.156090,0.127218,0.157234
120530409082,Hernando,0.148604,0.152698,0.155483,0.162173,0.129822,0.158877
120530409083,Hernando,0.166086,0.183000,0.164653,0.174903,0.140681,0.168014
120530409091,Hernando,0.152784,0.148581,0.172397,0.153093,0.133487,0.164700
120530409092,Hernando,0.155913,0.162052,0.168729,0.157674,0.132234,0.165759
120530409101,Hernando,0.171054,0.178109,0.185251,0.173757,0.144215,0.164402
120530409102,Hernando,0.201522,0.180891,0.187522,0.229589,0.212379,0.162451
120530409111,Hernando,0.168385,0.146917,0.200942,0.150067,0.150264,0.144936
120530409112,Hernando,0.156446,0.149479,0.166520,0.169865,0.141849,0.156169
120530409113,Hernando,0.162551,0.152523,0.161817,0.186373,0.157143,0.157767
120530409121,Hernando,0.150138,0.152790,0.152698,0.163651,0.134978,0.162252
120530409122,Hernando,0.145610,0.151630,0.146637,0.152350,0.133313,0.168712
120530409131,Hernando,0.175427,0.256492,0.197006,0.153346,0.132083,0.159933
120530409132,Hernando,0.152819,0.150057,0.160604,0.172393,0.131236,0.160493
120530410031,Hernando,0.154496,0.134986,0.186102,0.157740,0.147626,0.175168
120530410032,Hernando,0.152447,0.122749,0.176591,0.154393,0.146978,0.185261
120530410041,Hernando,0.153604,0.134338,0.184009,0.162243,0.146022,0.176752
120530410042,Hernando,0.151242,0.130683,0.176509,0.157209,0.149472,0.183198
120530410043,Hernando,0.151970,0.136083,0.171463,0.155701,0.149880,0.183454
120530410051,Hernando,0.152997,0.133033,0.180246,0.162958,0.145232,0.172461
120530410052,Hernando,0.156623,0.129525,0.182270,0.167300,0.151343,0.174601
120530410061,Hernando,0.155750,0.157821,0.167430,0.160087,0.134852,0.175360
120530410062,Hernando,0.154767,0.145184,0.166407,0.158791,0.150886,0.179302
120530410063,Hernando,0.162148,0.156569,0.189646,0.161845,0.142139,0.174375
120530411031,Hernando,0.155293,0.155848,0.171399,0.145821,0.135716,0.192384
120530411032,Hernando,0.167351,0.150478,0.189720,0.163211,0.156964,0.189291
120530411041,Hernando,0.146792,0.133703,0.155742,0.147994,0.146522,0.182068
120530411042,Hernando,0.147015,0.135503,0.149459,0.153089,0.145838,0.182874
120530411051,Hernando,0.154249,0.146601,0.166583,0.158150,0.150382,0.176924
120530411052,Hernando,0.155371,0.147448,0.162803,0.160987,0.151491,0.177198
120530411053,Hernando,0.150045,0.146728,0.149035,0.155428,0.149267,0.175428
120530411061,Hernando,0.153938,0.156612,0.147406,0.159616,0.152854,0.172253
120530411062,Hernando,0.157270,0.168659,0.145058,0.162615,0.151918,0.172199
120530412011,Hernando,0.147832,0.126117,0.171203,0.147886,0.147428,0.190399
120530412012,Hernando,0.152825,0.133927,0.176611,0.148924,0.152755,0.189209
120530412013,Hernando,0.148743,0.122972,0.176962,0.150887,0.150884,0.186709
120530412031,Hernando,0.151070,0.136536,0.163945,0.143506,0.153777,0.196991
120530412032,Hernando,0.147598,0.127307,0.168642,0.146835,0.151336,0.191002
120530412041,Hernando,0.157973,0.185543,0.157784,0.139872,0.138160,0.196889
120530412042,Hernando,0.149693,0.191356,0.138146,0.141236,0.138579,0.197584
120530412043,Hernando,0.151170,0.153260,0.160508,0.140871,0.139015,0.197403
120530413021,Hernando,0.145285,0.210008,0.130517,0.140233,0.130369,0.191143
120530413022,Hernando,0.137946,0.162069,0.130734,0.137413,0.127133,0.186732
120530413031,Hernando,0.143572,0.193894,0.129822,0.138868,0.134972,0.196467
120530413032,Hernando,0.155783,0.150691,0.171541,0.147352,0.139323,0.196807
120530413033,Hernando,0.160995,0.159695,0.181255,0.146840,0.137729,0.193910
120530413041,Hernando,0.145623,0.193325,0.134042,0.139100,0.134850,0.196566
120530413042,Hernando,0.160978,0.157136,0.183983,0.144312,0.137675,0.193724
120530413051,Hernando,0.149433,0.134120,0.162566,0.142115,0.139108,0.197882
120530414011,Hernando,0.141519,0.180660,0.128512,0.141725,0.129019,0.189865
120530414012,Hernando,0.128065,0.149838,0.119844,0.131181,0.117187,0.178365
120530414013,Hernando,0.123007,0.069306,0.130875,0.135391,0.114140,0.181648
120530414021,Hernando,0.129296,0.121714,0.147048,0.121575,0.117292,0.177422
120530414022,Hernando,0.129371,0.103767,0.144624,0.127554,0.118630,0.181997
120530414023,Hernando,0.126146,0.113963,0.140774,0.124112,0.119556,0.170103
120530415011,Hernando,0.237521,0.445736,0.258833,0.208204,0.187739,0.200664
120530415012,Hernando,0.257905,,0.342769,0.239697,0.209982,0.208815
120530415021,Hernando,0.145790,,0.145910,0.149014,0.140667,0.207614
120530415022,Hernando,0.144075,0.117745,0.161125,0.142482,0.148665,0.195345
120530416011,Hernando,0.143620,0.115167,0.142088,0.153131,0.146631,0.193143
120530416012,Hernando,0.132567,,,,0.132567,0.192252
120530416013,Hernando,0.144342,0.113400,0.161512,0.148593,0.148398,0.195203
120530416021,Hernando,0.144235,0.120650,0.160428,0.143594,0.145259,0.192965
120530416022,Hernando,0.143121,0.117131,0.142063,0.146974,0.139194,0.197489
120530416023,Hernando,0.142700,0.119131,0.148769,0.139476,0.146382,0.193627
120539900000,Hernando,0.166781,0.233442,0.157144,0.182768,0.153224,0.200584
120174501031,Citrus,0.124141,0.120595,0.122880,0.123983,0.144305,0.142092
120174501032,Citrus,0.129294,0.115949,0.119519,0.131940,0.167532,0.143771
120174501041,Citrus,0.123013,0.114133,0.118373,0.132065,0.152970,0.146291
120174501042,Citrus,0.129710,0.123776,0.127748,0.129839,0.158522,0.142847
120174501051,Citrus,0.151758,0.175108,0.148841,0.137111,0.163967,0.147703
120174501052,Citrus,0.175671,0.215801,0.177374,0.165056,0.163993,0.149413
120174501061,Citrus,0.118572,0.099513,0.117617,0.119130,0.127118,0.147198
120174501062,Citrus,0.152728,0.176241,0.145932,0.159831,0.131565,0.150839
120174502011,Citrus,0.130244,0.123870,0.123436,0.130551,0.167456,0.143759
120174502012,Citrus,0.131055,0.124776,0.123812,0.125644,0.163692,0.145719
120174502013,Citrus,0.131463,0.124720,0.123886,0.132841,0.163250,0.145341
120174502021,Citrus,0.130680,0.127529,0.123856,0.128604,0.161898,0.143241
120174502022,Citrus,0.132378,0.128278,0.124451,0.131142,0.164275,0.144415
120174502023,Citrus,0.129979,0.125596,0.121788,0.131335,0.159303,0.144050
120174502024,Citrus,0.132916,0.129179,0.124373,0.131020,0.163627,0.145256
120174503051,Citrus,0.145090,0.142609,0.145159,0.140999,0.152568,0.159754
120174503052,Citrus,0.202019,0.297541,0.214911,0.173498,0.174889,0.165534
120174503061,Citrus,0.145586,0.133316,0.125255,0.175949,0.173024,0.154223
120174503062,Citrus,0.137462,0.100159,0.135815,0.142413,0.170554,0.153135
120174503071,Citrus,0.120522,0.129991,0.112261,0.123038,0.135836,0.143898
120174503072,Citrus,0.126491,0.128130,0.119410,0.123275,0.156680,0.144071
120174503073,Citrus,0.120147,0.118120,0.112028,0.117923,0.149502,0.144477
120174503074,Citrus,0.129072,0.123103,0.119278,0.124241,0.170758,0.145017
120174503081,Citrus,0.182282,0.116371,0.210346,0.176471,0.159652,0.151024
120174503082,Citrus,0.120111,0.093617,0.106195,0.119971,0.159265,0.146689
120174503083,Citrus,0.109914,0.055341,0.089513,0.112263,0.150794,0.147645
120174503091,Citrus,0.129983,0.081054,0.118907,0.139812,0.181190,0.144553
120174503092,Citrus,0.145138,0.083324,0.146797,0.139762,0.189057,0.144985
120174503093,Citrus,0.149330,0.141684,0.156864,0.136548,0.175980,0.144405
120174503101,Citrus,0.122610,0.070595,0.112560,0.127567,0.166938,0.145877
120174503102,Citrus,0.135005,0.074620,0.136060,0.141463,0.155788,0.147451
120174504011,Citrus,0.183501,0.171815,0.173502,0.180182,0.200731,0.151200
120174504012,Citrus,0.220173,0.212980,0.274894,0.220841,0.183598,0.158303
120174504021,Citrus,0.149882,,0.152442,0.149780,0.146534,0.147854
120174504022,Citrus,0.185791,0.262738,0.219531,0.175683,0.163021,0.153480
120174504023,Citrus,0.210814,,,0.238168,0.196339,0.130448
120174505011,Citrus,,,,,,
120174505012,Citrus,0.154438,0.164710,0.152512,0.133773,0.161597,0.161137
120174505021,Citrus,0.178455,,0.196725,0.188539,0.153812,0.157515
120174505022,Citrus,0.239450,,0.281104,0.223681,0.189975,0.167873
120174506011,Citrus,0.154424,0.189461,0.140998,0.148960,0.168060,0.155579
120174506012,Citrus,0.154124,0.226692,0.142899,0.142335,0.169203,0.155457
120174506013,Citrus,0.155701,0.144722,0.166498,0.148470,0.168545,0.166411
120174506021,Citrus,0.146354,0.149190,0.145520,0.131152,0.156635,0.160499
120174506022,Citrus,0.158714,0.177581,0.157735,0.136762,0.165309,0.162480
120174506023,Citrus,0.137636,0.129473,0.118485,0.181065,0.164362,0.152777
120174506024,Citrus,0.156169,0.143474,0.142692,0.181161,0.182687,0.154879
120174507031,Citrus,0.125595,0.108865,0.121553,0.132101,0.166414,0.143077
120174507032,Citrus,0.123821,0.099122,0.124064,0.130816,0.172349,0.143554
120174507033,Citrus,0.112021,0.085257,0.118128,0.119158,0.159228,0.142758
120174507041,Citrus,0.125766,0.112503,0.113543,0.144403,0.168833,0.147989
120174507042,Citrus,0.126593,0.110353,0.122606,0.141932,0.162010,0.147039
120174507051,Citrus,0.140112,0.146113,0.130952,0.123866,0.168732,0.145578
120174507052,Citrus,0.131003,0.114184,0.134015,0.120850,0.168778,0.144273
120174507053,Citrus,0.129886,0.099945,0.128905,0.121929,0.169637,0.144277
120174507061,Citrus,0.151827,0.159367,0.131582,0.145831,0.167779,0.147829
120174507062,Citrus,0.141423,0.108266,0.168977,0.146163,0.170522,0.147531
120174508001,Citrus,0.169230,0.246079,0.181905,0.159542,0.130767,0.153308
120174508002,Citrus,0.136361,,0.136625,0.131952,0.145563,0.145572
120174508003,Citrus,0.150899,0.163875,0.144286,0.133582,0.173626,0.146517
120174508004,Citrus,0.131509,0.115485,0.131480,0.141492,0.180396,0.146968
120174509011,Citrus,0.150812,0.164293,0.129641,0.133687,0.202864,0.152715
120174509021,Citrus,0.145750,0.117220,0.133615,0.173999,0.233052,0.149249
120174509022,Citrus,0.162210,0.157846,0.155577,0.159708,0.206362,0.151333
120174510011,Citrus,0.157392,0.131241,0.136269,0.197446,0.224657,0.150030
120174510012,Citrus,0.139610,0.106938,0.127927,0.193798,0.225190,0.150255
120174510021,Citrus,0.131119,,0.115472,0.125805,0.167384,0.151164
120174510022,Citrus,0.144600,0.165039,0.105635,0.158665,0.200062,0.155778
120174510023,Citrus,0.140955,0.088350,0.130689,0.188844,0.208168,0.152152
120174511011,Citrus,0.278940,0.284313,0.299886,0.287540,0.253398,0.164783
120174511031,Citrus,0.135009,0.094846,0.119900,0.195364,0.231596,0.150865
120174511032,Citrus,0.110908,0.063380,0.108350,0.155853,0.197200,0.152083
120174511041,Citrus,0.261088,0.306209,0.221831,0.241394,0.245837,0.160859
120174511042,Citrus,0.120757,0.052830,0.133840,0.164697,0.189724,0.152756
120174512001,Citrus,0.232727,,0.226056,0.245436,0.221400,0.160829
120174512002,Citrus,0.217528,0.193699,0.220198,0.218886,0.225469,0.156645
120174512003,Citrus,0.275189,0.318574,0.309214,0.252213,0.242665,0.160789
120174513001,Citrus,0.270791,0.207378,0.294693,0.259427,0.228681,0.168684
120174513002,Citrus,0.265410,0.115657,0.298412,0.268900,0.238033,0.166905
120174514001,Citrus,0.131862,0.096219,0.122645,0.155167,0.194124,0.151076
120174514002,Citrus,0.174768,,,0.151288,0.191848,0.161891
120174514003,Citrus,0.135624,0.116978,0.136387,0.146681,0.170202,0.147511
120174514004,Citrus,0.119224,,0.120654,0.117837,0.122707,0.142490
120174515011,Citrus,0.156712,0.136211,0.145333,0.182737,0.165937,0.150073
120174515012,Citrus,0.145452,0.105781,0.119403,0.160373,0.166321,0.153793
120174515021,Citrus,0.159401,0.166757,0.162328,0.153296,0.170794,0.167077
120174515022,Citrus,0.157614,0.179150,0.148686,0.144589,0.174411,0.158913
120174515023,Citrus,0.142036,0.125330,0.134773,0.145443,0.165662,0.165619
120174516031,Citrus,0.155445,0.140519,0.151637,0.156705,0.160105,0.170251
120174516032,Citrus,0.151485,,0.154802,0.147854,0.161188,0.167625
120174516041,Citrus,0.163744,0.131982,0.185461,0.125264,0.159527,0.165651
120174516042,Citrus,0.160458,0.146069,0.172314,0.153721,0.159012,0.177218
120174516043,Citrus,0.145897,0.122539,0.165503,0.129363,0.128698,0.170115
120174516051,Citrus,0.129538,0.117432,0.135988,0.123867,0.154260,0.166511
120174516061,Citrus,0.142068,0.055706,0.160263,0.138744,0.154466,0.171063
120174516062,Citrus,0.144027,0.042452,0.163897,0.153688,0.164136,0.171298
120174516063,Citrus,0.148881,0.060351,0.166259,0.153912,0.162887,0.171865
120174517011,Citrus,0.177241,0.105924,0.195314,0.166103,0.171444,0.165604
120174517012,Citrus,0.183218,0.217976,0.175261,0.164529,0.180113,0.167054
120174517021,Citrus,0.182633,0.234777,0.188825,0.164513,0.177073,0.165351
120174517022,Citrus,0.179011,0.105924,0.197382,0.170329,0.169296,0.163157
120179900000,Citrus,,,,,,
