GEOID20,county,TotPop,AutoOwn0,A_drive,no_transit,A_transit,transit_share
120570123031,Hillsborough,1131,0,69606,True,0.0,0.0
120570123032,Hillsborough,1236,41,69865,True,0.0,0.0
120570123033,Hillsborough,853,58,69355,False,3492.0,0.047936085219707054
120570123041,Hillsborough,1179,15,63836,True,0.0,0.0
120570123042,Hillsborough,2378,175,65276,True,0.0,0.0
120570123043,Hillsborough,1305,27,56288,False,4485.0,0.07379922004837675
120570124011,Hillsborough,758,20,45154,True,0.0,0.0
120570124012,Hillsborough,1126,0,51854,True,0.0,0.0
120570124013,Hillsborough,736,28,44057,True,0.0,0.0
120570124014,Hillsborough,2053,31,44228,True,0.0,0.0
120570124021,Hillsborough,948,58,44413,True,0.0,0.0
120570124022,Hillsborough,1739,32,41666,True,0.0,0.0
120570124031,Hillsborough,1827,45,35428,True,0.0,0.0
120570124032,Hillsborough,737,73,28354,True,0.0,0.0
120570124033,Hillsborough,4081,29,23830,True,0.0,0.0
120570125011,Hillsborough,886,45,46343,True,0.0,0.0
120570125012,Hillsborough,1846,8,43387,True,0.0,0.0
120570125013,Hillsborough,830,51,38616,True,0.0,0.0
120570125014,Hillsborough,648,12,33864,True,0.0,0.0
120570125031,Hillsborough,1441,0,30102,True,0.0,0.0
120570125032,Hillsborough,1664,31,30767,True,0.0,0.0
120570125033,Hillsborough,1333,8,29673,True,0.0,0.0
120570125041,Hillsborough,3495,12,33715,True,0.0,0.0
120570126001,Hillsborough,1223,17,35447,True,0.0,0.0
120570126002,Hillsborough,3370,88,33818,True,0.0,0.0
120570126003,Hillsborough,1029,16,38671,True,0.0,0.0
120570127011,Hillsborough,1681,30,42857,True,0.0,0.0
120570127012,Hillsborough,1438,68,42769,True,0.0,0.0
120570127013,Hillsborough,3749,56,38569,True,0.0,0.0
120570127021,Hillsborough,1301,47,42865,True,0.0,0.0
120570127022,Hillsborough,1208,75,40252,True,0.0,0.0
120570127023,Hillsborough,1485,121,40604,True,0.0,0.0
120570128001,Hillsborough,2491,13,39490,True,0.0,0.0
120570128002,Hillsborough,1576,29,38109,True,0.0,0.0
120570129001,Hillsborough,1441,80,34337,True,0.0,0.0
120570129002,Hillsborough,2093,47,30999,True,0.0,0.0
120570130011,Hillsborough,3613,99,29796,True,0.0,0.0
120570130012,Hillsborough,586,0,26428,True,0.0,0.0
120570130021,Hillsborough,862,8,23674,True,0.0,0.0
120570130022,Hillsborough,1750,38,22972,True,0.0,0.0
120570130023,Hillsborough,2261,67,23048,True,0.0,0.0
120570130031,Hillsborough,1956,26,31211,True,0.0,0.0
120570130032,Hillsborough,1359,0,25432,True,0.0,0.0
120570130041,Hillsborough,2466,126,21559,True,0.0,0.0
120570130042,Hillsborough,1098,0,16393,True,0.0,0.0
120570131001,Hillsborough,1421,13,9157,True,0.0,0.0
120570131002,Hillsborough,1556,30,790,True,0.0,0.0
120570132031,Hillsborough,1923,0,51487,True,0.0,0.0
120570132032,Hillsborough,1308,0,44514,True,0.0,0.0
120570132041,Hillsborough,2135,34,46152,True,0.0,0.0
120570132042,Hillsborough,1145,46,41706,False,2931.0,0.06566301498756637
120570132051,Hillsborough,1563,16,47940,True,0.0,0.0
120570132052,Hillsborough,2542,0,42408,True,0.0,0.0
120570132053,Hillsborough,4152,0,41024,True,0.0,0.0
120570132061,Hillsborough,971,0,39238,True,0.0,0.0
120570132062,Hillsborough,2756,12,41548,True,0.0,0.0
120570132063,Hillsborough,1134,0,40991,True,0.0,0.0
120570132064,Hillsborough,1436,8,39132,True,0.0,0.0
120570132071,Hillsborough,1620,0,32810,True,0.0,0.0
120570132072,Hillsborough,2595,21,24315,True,0.0,0.0
120570132081,Hillsborough,2049,10,33041,True,0.0,0.0
120570132082,Hillsborough,1942,16,19936,True,0.0,0.0
120570132083,Hillsborough,1163,0,24587,True,0.0,0.0
120570133051,Hillsborough,2934,8,54062,True,0.0,0.0
120570133052,Hillsborough,1737,0,44161,True,0.0,0.0
120570133071,Hillsborough,802,69,94130,False,3651.0,0.03733854225258486
120570133072,Hillsborough,1247,14,75274,True,0.0,0.0
120570133073,Hillsborough,1641,0,77764,False,61382.0,0.44113377315912783
120570133101,Hillsborough,1790,24,68843,False,97150.0,0.5852656437319645
120570133102,Hillsborough,266,0,68794,True,0.0,0.0
120570133103,Hillsborough,852,0,60371,True,0.0,0.0
120570133111,Hillsborough,542,15,72969,False,4404.0,0.056919080299329225
120570133112,Hillsborough,1479,39,58232,True,0.0,0.0
120570133113,Hillsborough,1123,34,63705,False,4347.0,0.06387762299418093
120570133121,Hillsborough,887,0,60702,False,4349.0,0.0668552366604664
120570133122,Hillsborough,1838,45,48552,True,0.0,0.0
120570133123,Hillsborough,1854,20,52657,True,0.0,0.0
120570133131,Hillsborough,1778,0,61925,True,0.0,0.0
120570133132,Hillsborough,1984,20,55290,True,0.0,0.0
120570133133,Hillsborough,1079,0,60343,True,0.0,0.0
120570133141,Hillsborough,1803,11,53979,True,0.0,0.0
120570133142,Hillsborough,1209,8,48824,True,0.0,0.0
120570133151,Hillsborough,5057,41,101051,True,0.0,0.0
120570133161,Hillsborough,3046,125,88622,True,0.0,0.0
120570133171,Hillsborough,2321,9,82702,False,45742.0,0.35612406963345894
120570133181,Hillsborough,3815,79,86229,False,53582.0,0.3832459534657502
120570133191,Hillsborough,6669,28,65006,True,0.0,0.0
120570133201,Hillsborough,4135,73,67118,False,97348.0,0.5919034937312271
120570133211,Hillsborough,1003,0,88844,False,97515.0,0.5232642373054159
120570133212,Hillsborough,1963,19,82802,False,88810.0,0.5175046034076871
120570133213,Hillsborough,3338,262,71935,False,54169.0,0.42955814248556745
120570133214,Hillsborough,1130,17,62277,False,53650.0,0.46279123931439614
120570133221,Hillsborough,1701,79,61775,False,41756.0,0.4033188127227594
120570133222,Hillsborough,1871,3,60170,False,60322.0,0.5006307472695283
120570133223,Hillsborough,1196,0,55984,False,131331.0,0.7011237754584524
120570133224,Hillsborough,2673,34,52504,False,131386.0,0.714481483495568
120570134061,Hillsborough,1465,82,49017,True,0.0,0.0
120570134071,Hillsborough,1579,0,46836,True,0.0,0.0
120570134072,Hillsborough,1260,0,46801,True,0.0,0.0
120570134073,Hillsborough,1739,12,45871,True,0.0,0.0
120570134074,Hillsborough,2050,13,44258,True,0.0,0.0
120570134091,Hillsborough,1224,0,35960,True,0.0,0.0
120570134092,Hillsborough,1306,18,33906,True,0.0,0.0
120570134093,Hillsborough,2585,0,25461,True,0.0,0.0
120570134101,Hillsborough,647,0,53278,False,13177.0,0.1982845534572267
120570134102,Hillsborough,4786,82,67725,False,23631.0,0.25866938132142386
120570134111,Hillsborough,2504,19,54551,True,0.0,0.0
120570134121,Hillsborough,1641,28,49759,True,0.0,0.0
120570134122,Hillsborough,2606,0,39638,True,0.0,0.0
120570134131,Hillsborough,3794,25,31192,True,0.0,0.0
120570134141,Hillsborough,873,52,39040,True,0.0,0.0
120570134142,Hillsborough,940,27,35273,True,0.0,0.0
120570134143,Hillsborough,2500,0,31369,True,0.0,0.0
120570134144,Hillsborough,2277,0,35278,True,0.0,0.0
120570134151,Hillsborough,3083,22,31456,True,0.0,0.0
120570134152,Hillsborough,877,0,34121,True,0.0,0.0
120570135011,Hillsborough,1293,101,100583,True,0.0,0.0
120570135012,Hillsborough,2222,39,107638,False,163641.0,0.6032203008710589
120570135031,Hillsborough,2088,67,100227,False,200173.0,0.6663548601864181
120570135032,Hillsborough,725,35,114078,False,200466.0,0.6373226003357241
120570135033,Hillsborough,1103,39,113229,False,200473.0,0.6390555367833166
120570135041,Hillsborough,667,113,97219,True,0.0,0.0
120570135042,Hillsborough,1487,9,95296,False,199986.0,0.6772712186994128
120570135043,Hillsborough,1167,0,99950,False,225595.0,0.6929763934325516
120570135051,Hillsborough,1287,10,93893,False,202339.0,0.6830423451889059
120570135052,Hillsborough,1080,14,91336,True,0.0,0.0
120570135053,Hillsborough,1363,18,107447,False,200869.0,0.651503652097199
120570136021,Hillsborough,1093,7,83803,True,0.0,0.0
120570136022,Hillsborough,813,0,72423,True,0.0,0.0
120570136041,Hillsborough,1210,52,39329,True,0.0,0.0
120570137021,Hillsborough,2259,49,76492,False,15304.0,0.16671750403067673
120570137022,Hillsborough,1628,16,80444,False,15302.0,0.15981868694253545
120570137023,Hillsborough,6249,53,56766,True,0.0,0.0
120570137024,Hillsborough,899,18,56152,True,0.0,0.0
120570137031,Hillsborough,6027,152,80414,True,0.0,0.0
120570137032,Hillsborough,1083,14,87520,False,90722.0,0.5089821703077838
120570137041,Hillsborough,7719,116,57118,True,0.0,0.0
120570137042,Hillsborough,522,42,52486,True,0.0,0.0
120570137043,Hillsborough,2140,14,84257,False,15364.0,0.15422451089629696
120570138011,Hillsborough,1144,44,34936,False,30737.0,0.4680310020860932
120570138012,Hillsborough,1383,20,36418,False,30325.0,0.4543547637954542
120570138021,Hillsborough,2222,72,58231,False,30466.0,0.3434839960765302
120570138022,Hillsborough,1380,18,52209,False,17726.0,0.2534639307928791
120570138031,Hillsborough,1530,85,57644,False,30707.0,0.3475569037135969
120570138041,Hillsborough,10208,66,29275,True,0.0,0.0
120570138061,Hillsborough,1751,5,47533,True,0.0,0.0
120570138071,Hillsborough,7702,66,28812,True,0.0,0.0
120570139031,Hillsborough,1978,11,10238,True,0.0,0.0
120570139032,Hillsborough,1455,35,6045,True,0.0,0.0
120570139071,Hillsborough,1162,18,14131,True,0.0,0.0
120570139072,Hillsborough,599,0,3595,True,0.0,0.0
120570139081,Hillsborough,657,59,47537,True,0.0,0.0
120570139082,Hillsborough,9304,72,45875,True,0.0,0.0
120570139121,Hillsborough,1755,5,26509,True,0.0,0.0
120570139122,Hillsborough,2973,5,11001,True,0.0,0.0
120570139131,Hillsborough,5663,37,16014,True,0.0,0.0
120570139132,Hillsborough,4066,65,12936,True,0.0,0.0
120570139141,Hillsborough,2714,29,13693,True,0.0,0.0
120570139142,Hillsborough,2105,31,8876,True,0.0,0.0
120570139151,Hillsborough,8132,43,27388,True,0.0,0.0
120570139161,Hillsborough,12706,28,26358,True,0.0,0.0
120570139171,Hillsborough,7682,62,26664,True,0.0,0.0
120570139181,Hillsborough,1268,9,16284,True,0.0,0.0
120570139182,Hillsborough,637,15,34476,True,0.0,0.0
120570139191,Hillsborough,1718,0,35169,True,0.0,0.0
120570139192,Hillsborough,2081,0,29979,True,0.0,0.0
120570139193,Hillsborough,3208,13,28823,True,0.0,0.0
120570139201,Hillsborough,1867,8,4692,True,0.0,0.0
120570139202,Hillsborough,2134,0,14868,True,0.0,0.0
120570139211,Hillsborough,4504,4,13893,True,0.0,0.0
120570139221,Hillsborough,6462,63,12716,True,0.0,0.0
120570139231,Hillsborough,7355,23,13122,True,0.0,0.0
120570140021,Hillsborough,2448,9,14561,True,0.0,0.0
120570140022,Hillsborough,835,9,3543,True,0.0,0.0
120570140031,Hillsborough,1498,5,12043,True,0.0,0.0
120570140071,Hillsborough,4563,0,23429,True,0.0,0.0
120570140081,Hillsborough,1515,31,19536,True,0.0,0.0
120570140082,Hillsborough,1451,87,15133,True,0.0,0.0
120570140083,Hillsborough,550,15,22226,True,0.0,0.0
120570140091,Hillsborough,2027,205,24248,True,0.0,0.0
120570140101,Hillsborough,1139,34,24916,True,0.0,0.0
120570140102,Hillsborough,1399,37,20552,True,0.0,0.0
120570140111,Hillsborough,1391,102,16298,True,0.0,0.0
120570140112,Hillsborough,1297,81,20960,True,0.0,0.0
120570140113,Hillsborough,938,42,17707,True,0.0,0.0
120570140121,Hillsborough,1126,87,18985,True,0.0,0.0
120570140122,Hillsborough,1681,17,17914,True,0.0,0.0
120570140131,Hillsborough,1228,31,20665,True,0.0,0.0
120570140141,Hillsborough,1215,345,22745,True,0.0,0.0
120570140142,Hillsborough,895,11,19621,True,0.0,0.0
120570140151,Hillsborough,1799,16,19943,True,0.0,0.0
120570140161,Hillsborough,924,16,15077,True,0.0,0.0
120570141041,Hillsborough,890,7,10711,True,0.0,0.0
120570141042,Hillsborough,658,17,18680,True,0.0,0.0
120570141061,Hillsborough,1074,18,24343,False,56994.0,0.7007143120597022
120570141062,Hillsborough,2203,8,20220,True,0.0,0.0
120570141081,Hillsborough,1175,19,17718,True,0.0,0.0
120570141082,Hillsborough,3004,73,19944,True,0.0,0.0
120570141083,Hillsborough,2140,50,17954,False,2928.0,0.14021645436260893
120570141091,Hillsborough,4768,28,22477,True,0.0,0.0
120570141092,Hillsborough,1626,41,26857,False,2806.0,0.09459596129858747
120570141171,Hillsborough,1713,0,18074,True,0.0,0.0
120570141172,Hillsborough,1191,18,19031,True,0.0,0.0
120570141181,Hillsborough,3886,10,18730,True,0.0,0.0
120570141191,Hillsborough,6944,14,27285,True,0.0,0.0
120570141211,Hillsborough,5403,25,15307,True,0.0,0.0
120570141221,Hillsborough,5633,85,24571,True,0.0,0.0
120579801001,Hillsborough,0,0,85967,True,0.0,0.0
120579802001,Hillsborough,0,0,33181,True,0.0,0.0
120579803001,Hillsborough,0,0,1263,True,0.0,0.0
120579804001,Hillsborough,89,0,17567,True,0.0,0.0
120579805001,Hillsborough,18,0,44532,True,0.0,0.0
120579806001,Hillsborough,0,0,135030,False,3454.0,0.024941509488460762
120579807001,Hillsborough,0,0,42908,True,0.0,0.0
121010301011,Pasco,2005,47,8249,True,0.0,0.0
121010301012,Pasco,894,26,6903,True,0.0,0.0
121010301021,Pasco,604,8,9656,True,0.0,0.0
121010301022,Pasco,757,35,10595,False,14934.0,0.5849817854205022
121010301023,Pasco,1283,157,10789,True,0.0,0.0
121010302021,Pasco,1094,0,10577,False,14754.0,0.5824483834037345
121010302022,Pasco,951,58,10632,False,6687.0,0.38610774294127836
121010302023,Pasco,861,21,9311,False,14774.0,0.613410836620303
121010302031,Pasco,671,38,16573,False,8609.0,0.34187117782543086
121010302032,Pasco,932,63,13182,False,4269.0,0.24462781502492695
121010302041,Pasco,1145,24,16047,False,10960.0,0.405820713148443
121010302051,Pasco,919,21,21616,False,10939.0,0.336015972968822
121010302052,Pasco,1359,39,12127,True,0.0,0.0
121010303011,Pasco,1637,129,17893,False,9455.0,0.34572912095948516
121010303012,Pasco,804,21,18642,False,11486.0,0.38124004248539567
121010303021,Pasco,998,27,20743,False,6648.0,0.24270745865430252
121010303022,Pasco,1065,179,22198,False,28971.0,0.566182649651156
121010303031,Pasco,1461,10,16732,True,0.0,0.0
121010303032,Pasco,2098,26,17173,True,0.0,0.0
121010304041,Pasco,751,18,12078,True,0.0,0.0
121010304042,Pasco,2033,19,15654,True,0.0,0.0
121010304051,Pasco,477,24,18059,True,0.0,0.0
121010304052,Pasco,1495,47,15726,True,0.0,0.0
121010304061,Pasco,658,42,21047,False,13776.0,0.3956006087930391
121010304062,Pasco,797,0,19694,False,13755.0,0.4112230559956949
121010304063,Pasco,783,15,19555,False,15571.0,0.4432898707510107
121010304071,Pasco,1609,33,17660,True,0.0,0.0
121010304072,Pasco,1054,44,19040,False,15632.0,0.45085371481310565
121010304081,Pasco,1181,8,18348,True,0.0,0.0
121010304082,Pasco,1138,41,21461,False,14266.0,0.3993058471184258
121010304091,Pasco,1722,34,17672,True,0.0,0.0
121010304092,Pasco,852,0,15416,True,0.0,0.0
121010304101,Pasco,1051,86,21895,False,28596.0,0.5663583608960012
121010304102,Pasco,973,10,18866,False,35167.0,0.6508430033498047
121010304111,Pasco,685,33,16460,True,0.0,0.0
121010304112,Pasco,1508,85,17581,True,0.0,0.0
121010304113,Pasco,997,10,15608,True,0.0,0.0
121010304121,Pasco,1361,46,17356,False,17077.0,0.49594865390758863
121010304122,Pasco,1295,16,20864,False,17294.0,0.4532208187011898
121010305011,Pasco,1185,70,24344,False,35278.0,0.5916943410150616
121010305012,Pasco,300,6,21456,False,26097.0,0.5487981830799319
121010305021,Pasco,1355,24,21920,False,35274.0,0.6167430150015736
121010305022,Pasco,1577,31,22072,True,0.0,0.0
121010305023,Pasco,1593,32,23862,False,13445.0,0.36038813091376953
121010306011,Pasco,1063,145,21996,False,17532.0,0.4435336976320583
121010306012,Pasco,935,35,26766,False,18621.0,0.41027166369224666
121010306021,Pasco,1204,0,23008,False,14139.0,0.38062293051928825
121010306022,Pasco,1472,29,26851,False,16545.0,0.3812563369895843
121010307001,Pasco,1842,19,24203,False,29015.0,0.5452102672028261
121010307002,Pasco,1982,26,25671,False,29012.0,0.5305487994440685
121010308001,Pasco,1389,141,24638,False,11325.0,0.3149069877373968
121010308002,Pasco,1664,127,26373,False,29029.0,0.5239702537814519
121010309011,Pasco,284,69,19841,False,11472.0,0.36636540733880496
121010309012,Pasco,2189,82,22854,False,10633.0,0.31752620419864425
121010309013,Pasco,1327,8,20035,False,6625.0,0.24849962490622657
121010309031,Pasco,2885,38,23991,False,7092.0,0.2281633047003185
121010309041,Pasco,1482,37,24866,False,4798.0,0.16174487594390508
121010309042,Pasco,1382,69,24894,False,10489.0,0.29644179408190374
121010309051,Pasco,2295,84,19904,False,10062.0,0.33578055129146367
121010309052,Pasco,1259,36,23908,False,10590.0,0.30697431735173053
121010310031,Pasco,1652,0,14879,True,0.0,0.0
121010310032,Pasco,1653,25,14864,False,11352.0,0.43301800427220016
121010310033,Pasco,2012,18,15013,True,0.0,0.0
121010310034,Pasco,849,0,15512,True,0.0,0.0
121010310051,Pasco,2457,118,21775,False,11061.0,0.3368558898769643
121010310052,Pasco,1780,25,20024,False,6307.0,0.23952755307432305
121010310061,Pasco,1951,81,22452,False,6477.0,0.22389297936326868
121010310071,Pasco,1982,28,23100,False,11886.0,0.3397358943577431
121010310072,Pasco,2312,186,22476,False,6299.0,0.21890529973935707
121010310073,Pasco,1428,0,21674,False,6361.0,0.22689495273764937
121010310081,Pasco,1036,87,14127,False,3716.0,0.20826094266659195
121010310082,Pasco,1344,14,17893,False,4094.0,0.1862009369172693
121010310091,Pasco,1445,136,14368,False,11680.0,0.4484029484029484
121010310092,Pasco,1670,45,17651,False,11513.0,0.39476752160197504
121010310101,Pasco,2649,65,15450,False,8943.0,0.36662157176239085
121010310102,Pasco,2628,132,14843,False,7828.0,0.3452869304397689
121010310111,Pasco,1222,96,16698,False,7893.0,0.32097108698304255
121010310112,Pasco,1466,61,17958,False,6619.0,0.2693168409488546
121010310121,Pasco,1339,12,14671,True,0.0,0.0
121010310122,Pasco,1404,8,18095,False,4038.0,0.182442506664257
121010310123,Pasco,2114,97,19899,False,4026.0,0.16827586206896553
121010310131,Pasco,1122,7,20956,False,8649.0,0.29214659685863875
121010310132,Pasco,1948,139,19745,False,9282.0,0.31977124745926205
121010310141,Pasco,1721,58,18089,False,7378.0,0.2897082498920171
121010310142,Pasco,1955,74,19310,False,3709.0,0.1611277640210261
121010311011,Pasco,2405,215,13292,False,8067.0,0.3776862212650405
121010311012,Pasco,2707,30,13137,True,0.0,0.0
121010311021,Pasco,1376,0,12597,False,8107.0,0.3915668469860896
121010311022,Pasco,2213,39,15454,True,0.0,0.0
121010311023,Pasco,1482,232,13314,True,0.0,0.0
121010312031,Pasco,1093,94,12307,True,0.0,0.0
121010312032,Pasco,1395,10,10107,False,7428.0,0.4236099230111206
121010312041,Pasco,1820,27,13882,False,7292.0,0.3443846226504203
121010312042,Pasco,869,0,13898,False,7983.0,0.36483707325990583
121010312051,Pasco,1072,30,11123,True,0.0,0.0
121010312052,Pasco,1850,38,13476,True,0.0,0.0
121010312053,Pasco,1248,0,14464,True,0.0,0.0
121010312061,Pasco,1485,30,13763,True,0.0,0.0
121010312062,Pasco,1425,6,12847,True,0.0,0.0
121010312071,Pasco,577,11,13631,True,0.0,0.0
121010312072,Pasco,1841,28,15686,False,3882.0,0.19838511856091579
121010312081,Pasco,1905,32,10511,True,0.0,0.0
121010312082,Pasco,1970,0,17278,True,0.0,0.0
121010313011,Pasco,984,17,11952,False,250.0,0.02048844451729225
121010313012,Pasco,961,69,10080,True,0.0,0.0
121010313013,Pasco,1669,0,10616,True,0.0,0.0
121010313021,Pasco,1665,40,11076,True,0.0,0.0
121010313022,Pasco,1883,0,13075,True,0.0,0.0
121010313023,Pasco,3196,0,14355,False,3975.0,0.21685761047463176
121010314011,Pasco,1036,115,26889,False,11520.0,0.29992970397563073
121010314012,Pasco,1247,67,26079,False,11291.0,0.30214075461600215
121010314013,Pasco,1087,142,25747,False,11497.0,0.308694017828375
121010314014,Pasco,454,7,26384,False,11427.0,0.30221364153288727
121010314041,Pasco,1826,49,25764,False,18925.0,0.4234822887063931
121010314042,Pasco,1975,68,25975,False,6596.0,0.20251143655398973
121010314051,Pasco,1899,104,26115,False,10621.0,0.2891169425087108
121010314061,Pasco,942,172,26930,False,14818.0,0.35493915876209636
121010314062,Pasco,1154,116,27051,False,10564.0,0.2808454074172538
121010314063,Pasco,935,20,25223,False,12581.0,0.3327954713786901
121010314071,Pasco,1374,42,22396,False,10603.0,0.32131276705354705
121010314072,Pasco,1349,120,23992,False,11085.0,0.31601904381788637
121010314081,Pasco,2723,60,29286,False,15746.0,0.34966246224906733
121010314091,Pasco,5744,203,27679,False,11236.0,0.2887318514711551
121010314092,Pasco,1499,14,28820,False,10879.0,0.27403712939872543
121010315031,Pasco,1198,25,26893,False,19855.0,0.4247240523658766
121010315032,Pasco,1493,39,26738,False,18640.0,0.4107717396095024
121010315041,Pasco,2010,10,26245,True,0.0,0.0
121010315051,Pasco,2619,53,27471,False,10948.0,0.2849631692652073
121010315052,Pasco,3326,0,31229,False,10540.0,0.2523402523402523
121010315061,Pasco,1386,59,25770,True,0.0,0.0
121010315062,Pasco,1464,37,22807,True,0.0,0.0
121010315063,Pasco,692,0,30878,False,10510.0,0.25393833961534745
121010315071,Pasco,1829,35,29066,False,1393.0,0.0457336091138908
121010315072,Pasco,1880,0,29858,True,0.0,0.0
121010315073,Pasco,1840,0,27418,True,0.0,0.0
121010315081,Pasco,1847,0,30454,True,0.0,0.0
121010315082,Pasco,2158,8,27242,True,0.0,0.0
121010316011,Pasco,2599,21,28264,True,0.0,0.0
121010316012,Pasco,3523,57,33192,True,0.0,0.0
121010316021,Pasco,2274,11,35356,True,0.0,0.0
121010316022,Pasco,2313,39,35027,True,0.0,0.0
121010316023,Pasco,2415,0,39074,True,0.0,0.0
121010316031,Pasco,3640,24,38701,True,0.0,0.0
121010316032,Pasco,6009,27,37385,True,0.0,0.0
121010316041,Pasco,2413,58,24145,True,0.0,0.0
121010316042,Pasco,1155,39,33280,True,0.0,0.0
121010316043,Pasco,2914,15,33841,True,0.0,0.0
121010316051,Pasco,1515,24,33189,True,0.0,0.0
121010316052,Pasco,2362,65,43850,True,0.0,0.0
121010317011,Pasco,1600,5,10522,True,0.0,0.0
121010317012,Pasco,749,10,30123,True,0.0,0.0
121010317031,Pasco,967,0,16117,False,4004.0,0.19899607375378958
121010317032,Pasco,1705,18,15995,False,3874.0,0.19497710000503296
121010317033,Pasco,1669,107,12657,False,3670.0,0.22478103754517056
121010317041,Pasco,682,0,17934,True,0.0,0.0
121010317042,Pasco,2347,17,21052,False,4573.0,0.17845853658536584
121010317043,Pasco,2844,14,17462,True,0.0,0.0
121010317051,Pasco,2276,9,24534,False,5219.0,0.17541088293617452
121010317052,Pasco,2049,0,24406,True,0.0,0.0
121010317061,Pasco,1513,28,24251,True,0.0,0.0
121010317062,Pasco,1367,11,24144,True,0.0,0.0
121010317071,Pasco,1414,10,21045,True,0.0,0.0
121010317072,Pasco,2258,28,25989,True,0.0,0.0
121010317081,Pasco,1159,14,26536,False,3274.0,0.10982891647098289
121010317082,Pasco,1817,29,22183,True,0.0,0.0
121010317083,Pasco,2151,94,24642,False,3148.0,0.11327815761065131
121010318041,Pasco,1088,39,8624,True,0.0,0.0
121010318042,Pasco,880,0,8864,True,0.0,0.0
121010318043,Pasco,1150,28,9322,True,0.0,0.0
121010318044,Pasco,711,0,11406,True,0.0,0.0
121010318051,Pasco,1802,17,11010,True,0.0,0.0
121010318052,Pasco,2110,41,10479,True,0.0,0.0
121010318061,Pasco,2636,16,13160,True,0.0,0.0
121010318062,Pasco,2559,19,7102,True,0.0,0.0
121010318071,Pasco,990,0,12068,True,0.0,0.0
121010318072,Pasco,543,57,10111,False,3992.0,0.28306034177125433
121010318073,Pasco,1354,62,11678,True,0.0,0.0
121010318081,Pasco,2218,42,14456,True,0.0,0.0
121010318082,Pasco,1288,0,18078,True,0.0,0.0
121010318091,Pasco,1931,8,2793,True,0.0,0.0
121010318092,Pasco,1202,85,4997,True,0.0,0.0
121010319011,Pasco,1892,18,610,True,0.0,0.0
121010319012,Pasco,406,6,3003,True,0.0,0.0
121010319021,Pasco,4128,0,8420,True,0.0,0.0
121010319022,Pasco,3374,90,4314,True,0.0,0.0
121010319023,Pasco,1305,24,18544,False,1024.0,0.05233033524121014
121010319031,Pasco,2487,30,8629,True,0.0,0.0
121010319032,Pasco,1798,0,8271,True,0.0,0.0
121010319033,Pasco,1017,45,7598,True,0.0,0.0
121010319034,Pasco,976,16,13139,True,0.0,0.0
121010320011,Pasco,2461,0,25002,False,916.0,0.03534223319700594
121010320012,Pasco,3382,13,21499,True,0.0,0.0
121010320013,Pasco,832,0,18375,True,0.0,0.0
121010320051,Pasco,1535,10,16864,True,0.0,0.0
121010320052,Pasco,2496,17,18062,True,0.0,0.0
121010320061,Pasco,2578,139,27605,True,0.0,0.0
121010320062,Pasco,3645,81,28871,True,0.0,0.0
121010320063,Pasco,2470,0,28981,True,0.0,0.0
121010320071,Pasco,1133,0,26578,True,0.0,0.0
121010320072,Pasco,1605,13,29646,True,0.0,0.0
121010320081,Pasco,2414,4,26647,True,0.0,0.0
121010320082,Pasco,2812,16,29647,True,0.0,0.0
121010320091,Pasco,1338,19,25750,True,0.0,0.0
121010320092,Pasco,2487,0,26662,True,0.0,0.0
121010320093,Pasco,2054,0,27081,True,0.0,0.0
121010320094,Pasco,1703,0,36972,True,0.0,0.0
121010320101,Pasco,3309,0,40337,True,0.0,0.0
121010320111,Pasco,3304,7,31219,True,0.0,0.0
121010320112,Pasco,1773,0,28880,True,0.0,0.0
121010320121,Pasco,2013,0,36662,True,0.0,0.0
121010320122,Pasco,1817,21,38670,True,0.0,0.0
121010320131,Pasco,1842,0,42817,True,0.0,0.0
121010320132,Pasco,900,91,29516,True,0.0,0.0
121010320133,Pasco,3385,0,46759,True,0.0,0.0
121010320141,Pasco,2576,0,41599,True,0.0,0.0
121010320142,Pasco,4321,0,45343,True,0.0,0.0
121010321031,Pasco,815,0,11771,True,0.0,0.0
121010321032,Pasco,2687,0,22964,True,0.0,0.0
121010321033,Pasco,3173,0,19701,True,0.0,0.0
121010321041,Pasco,2213,0,26053,True,0.0,0.0
121010321042,Pasco,2680,36,22653,True,0.0,0.0
121010321051,Pasco,3939,0,17520,True,0.0,0.0
121010321052,Pasco,3458,49,21846,True,0.0,0.0
121010321061,Pasco,3055,0,30495,True,0.0,0.0
121010321062,Pasco,1376,0,27881,True,0.0,0.0
121010321063,Pasco,3914,39,29815,True,0.0,0.0
121010321071,Pasco,2002,12,24163,True,0.0,0.0
121010321072,Pasco,2625,30,16581,True,0.0,0.0
121010321073,Pasco,1454,6,20463,True,0.0,0.0
121010321081,Pasco,1052,19,22905,False,3498.0,0.13248494489262583
121010321082,Pasco,1704,0,17746,True,0.0,0.0
121010321083,Pasco,2936,41,19881,True,0.0,0.0
121010321091,Pasco,4449,28,41638,True,0.0,0.0
121010321101,Pasco,3162,23,31318,True,0.0,0.0
121010321111,Pasco,2589,0,23415,True,0.0,0.0
121010321112,Pasco,1306,0,20063,True,0.0,0.0
121010321121,Pasco,2668,0,30434,True,0.0,0.0
121010321122,Pasco,1343,0,27264,True,0.0,0.0
121010321131,Pasco,2624,0,26836,True,0.0,0.0
121010321132,Pasco,1529,11,22440,True,0.0,0.0
121010322001,Pasco,1788,8,7614,True,0.0,0.0
