GEOID20,county,r_route,r_band10,r_band20,r_band30,r_band40,r_proximity
120570104012,Hillsborough,0.103849,0.111501,0.106407,0.091087,0.080492,0.090950
120570104013,Hillsborough,0.104475,0.112059,0.108694,0.090081,0.080408,0.091390
120570104021,Hillsborough,0.106280,0.107542,0.112252,0.089935,0.086425,0.090194
120570104022,Hillsborough,0.108041,0.109290,0.114712,0.089052,0.086715,0.090153
120570104023,Hillsborough,0.100493,0.111635,0.100881,0.078532,0.077563,0.090339
120570104024,Hillsborough,0.099268,0.104106,0.103415,0.087539,0.075042,0.091411
120570105011,Hillsborough,0.106131,0.107911,0.111617,0.090404,0.087336,0.090293
120570105012,Hillsborough,0.101049,0.110331,0.101971,0.088093,0.084230,0.090075
120570105013,Hillsborough,0.101881,0.110079,0.101300,0.087493,0.083608,0.089863
120570105021,Hillsborough,0.105948,0.107771,0.111294,0.090066,0.086822,0.090262
120570105022,Hillsborough,0.109429,0.118568,0.110344,0.087961,0.087424,0.090098
120570106001,Hillsborough,0.105018,0.107890,0.108473,0.092262,0.087706,0.090619
120570106002,Hillsborough,0.105700,0.108924,0.109914,0.092487,0.087730,0.090598
120570106003,Hillsborough,0.105478,0.106133,0.111279,0.092915,0.088443,0.090363
120570107011,Hillsborough,0.096314,0.093490,0.103185,0.090159,0.070386,0.091798
120570107012,Hillsborough,0.104104,0.094403,0.110611,0.106510,0.086394,0.091587
120570107013,Hillsborough,0.107905,0.095697,0.110303,0.139225,0.090786,0.090781
120570107014,Hillsborough,0.106687,0.094569,0.110154,0.137546,0.090125,0.091179
120570107021,Hillsborough,0.107932,0.102838,0.109276,0.132618,0.090082,0.090811
120570107022,Hillsborough,0.108320,0.099224,0.109226,0.136763,0.090216,0.090724
120570108051,Hillsborough,0.089820,0.105047,0.083292,0.084137,0.077621,0.090237
120570108052,Hillsborough,0.102908,0.120856,0.092930,0.117591,0.083231,0.090056
120570108053,Hillsborough,0.086433,0.099542,0.077003,0.107388,0.076345,0.090015
120570108081,Hillsborough,0.079108,0.076933,0.073976,0.110695,0.075959,0.089788
120570108082,Hillsborough,0.083208,0.081844,0.079155,0.111505,0.077677,0.089709
120570108091,Hillsborough,0.095004,0.087239,0.096114,0.121260,0.077581,0.090688
120570108092,Hillsborough,0.092196,0.090917,0.089340,0.129442,0.073326,0.091175
120570108101,Hillsborough,0.088141,0.071797,0.095883,0.087644,0.064201,0.091543
120570108102,Hillsborough,0.086700,0.076677,0.093813,0.085145,0.068876,0.091393
120570108111,Hillsborough,0.095914,0.086897,0.097469,0.129390,0.073479,0.090992
120570108112,Hillsborough,0.100431,0.094757,0.107518,0.102153,0.074747,0.091889
120570108113,Hillsborough,0.093197,0.085197,0.092663,0.123088,0.077233,0.090807
120570108114,Hillsborough,0.092171,0.080565,0.093640,0.122556,0.077170,0.091202
120570108115,Hillsborough,0.098924,0.089704,0.100780,0.125096,0.074473,0.091298
120570108141,Hillsborough,0.092179,0.105976,0.082601,0.115412,0.078321,0.089895
120570108142,Hillsborough,0.084775,0.083616,0.081247,0.118134,0.074122,0.089936
120570108151,Hillsborough,0.086478,0.096674,0.077431,0.111057,0.077267,0.089976
120570108152,Hillsborough,0.087610,0.093125,0.080635,0.117647,0.077520,0.089926
120570108161,Hillsborough,0.084281,0.091960,0.077636,0.109799,0.073071,0.089796
120570108162,Hillsborough,0.090682,0.102640,0.082224,0.114535,0.077356,0.089877
120570108163,Hillsborough,0.108830,0.126617,0.099584,0.125984,0.085860,0.089855
120570108171,Hillsborough,0.081407,0.076808,0.079743,0.106474,0.072852,0.090047
120570108172,Hillsborough,0.086986,0.096498,0.078681,0.108108,0.078248,0.089991
120570108173,Hillsborough,0.092198,0.112580,0.084799,0.085965,0.076449,0.090637
120570108191,Hillsborough,0.081430,0.077067,0.078435,0.113809,0.071568,0.089705
120570108192,Hillsborough,0.084944,0.083138,0.080308,0.117769,0.076995,0.089741
120570108201,Hillsborough,0.081694,0.078611,0.078263,0.110191,0.077264,0.089729
120570108202,Hillsborough,0.083157,0.081774,0.078781,0.113350,0.077894,0.089657
120570108211,Hillsborough,0.084221,0.091053,0.076593,0.109834,0.077203,0.089972
120570108212,Hillsborough,0.082990,0.086633,0.076441,0.110435,0.076678,0.090147
120570108221,Hillsborough,0.090360,0.110233,0.081844,0.087637,0.079322,0.090317
120570108222,Hillsborough,0.085582,0.095927,0.075890,0.111849,0.076627,0.090182
120570108231,Hillsborough,0.083314,0.080055,0.079256,0.116532,0.076680,0.089806
120570108241,Hillsborough,0.085428,0.086803,0.079815,0.117243,0.077127,0.089797
120570108242,Hillsborough,0.084890,0.082610,0.081552,0.113621,0.077039,0.089883
120570108243,Hillsborough,0.085332,0.084151,0.081278,0.117917,0.076997,0.090070
120570109001,Hillsborough,0.089287,0.093744,0.083853,0.111388,0.077714,0.090192
120570110031,Hillsborough,0.075204,0.077802,0.070718,0.089804,0.068909,0.089296
120570110032,Hillsborough,0.073489,0.077039,0.067360,0.097496,0.067736,0.090168
120570110033,Hillsborough,0.072397,0.082152,0.067095,0.076175,0.068073,0.090883
120570110034,Hillsborough,0.081423,0.077802,0.079631,0.109698,0.073039,0.090106
120570110051,Hillsborough,0.086161,0.084764,0.084862,0.081176,0.108635,0.093896
120570110061,Hillsborough,0.083871,0.080326,0.085643,0.078116,0.099572,0.092978
120570110062,Hillsborough,0.067686,0.088140,0.067499,0.064489,0.068744,0.091008
120570110063,Hillsborough,0.074243,0.086245,0.072224,0.070776,0.083249,0.090567
120570110071,Hillsborough,0.084661,0.115567,0.082776,0.078918,0.073646,0.092021
120570110072,Hillsborough,0.072649,0.085924,0.069353,0.073954,0.067085,0.091449
120570110073,Hillsborough,0.073351,0.078202,0.069203,0.082298,0.071688,0.090591
120570110081,Hillsborough,0.077498,0.046107,0.069014,0.095391,0.075369,0.089699
120570110082,Hillsborough,0.079010,0.055793,0.078536,0.097785,0.072836,0.090980
120570110083,Hillsborough,0.077841,0.054872,0.077226,0.099201,0.072069,0.090598
120570110084,Hillsborough,0.077289,0.063162,0.075375,0.098516,0.069333,0.088758
120570110085,Hillsborough,0.077628,0.062264,0.076166,0.098492,0.069889,0.089201
120570110086,Hillsborough,0.073460,0.061017,0.071946,0.105374,0.068842,0.089117
120570110101,Hillsborough,0.078010,0.070407,0.074988,0.102340,0.071127,0.088774
120570110102,Hillsborough,0.079051,0.073464,0.075845,0.108069,0.071720,0.089321
120570110131,Hillsborough,0.071000,0.045581,0.066676,0.084002,0.072939,0.091073
120570110132,Hillsborough,0.073441,0.044873,0.070022,0.087884,0.073849,0.090876
120570110161,Hillsborough,0.074739,0.049771,0.070952,0.098028,0.070984,0.089846
120570110162,Hillsborough,0.071563,0.049593,0.069221,0.095250,0.068256,0.088906
120570110163,Hillsborough,0.070743,0.051165,0.066162,0.097993,0.067056,0.088215
120570110171,Hillsborough,0.088954,0.073094,0.088873,0.108380,0.069718,0.091127
120570110172,Hillsborough,0.069847,0.047127,0.064066,0.093914,0.068887,0.087801
120570110173,Hillsborough,0.072684,0.046177,0.059763,0.072007,0.104466,0.085209
120570110181,Hillsborough,0.073105,0.060599,0.069361,0.105296,0.068810,0.088579
120570110182,Hillsborough,0.079437,0.071910,0.077559,0.109351,0.071411,0.089566
120570110191,Hillsborough,0.070542,0.053748,0.061729,0.080495,0.077163,0.091491
120570110192,Hillsborough,0.073182,0.061576,0.064685,0.086487,0.077399,0.093672
120570110193,Hillsborough,0.073384,0.075860,0.070560,0.068344,0.100157,0.094023
120570111031,Hillsborough,0.082370,0.096538,0.085473,0.079366,0.063119,0.094454
120570111032,Hillsborough,0.080509,0.074039,0.085451,0.079589,0.069512,0.095444
120570111061,Hillsborough,0.077634,0.082822,0.078080,0.074762,0.075512,0.092627
120570111071,Hillsborough,0.072029,0.076469,0.070264,0.071740,0.075503,0.090312
120570111072,Hillsborough,0.075753,0.079718,0.076138,0.072775,0.074723,0.091773
120570111073,Hillsborough,0.076983,0.092856,0.075773,0.073782,0.069398,0.090423
120570111081,Hillsborough,0.073432,0.080181,0.071663,0.072657,0.069148,0.091165
120570111091,Hillsborough,0.067117,0.066305,0.067230,0.066542,0.068511,0.092133
120570111092,Hillsborough,0.076041,0.077946,0.079537,0.070987,0.074857,0.091764
120570112031,Hillsborough,0.086513,0.110110,0.082774,0.079984,0.078954,0.090583
120570112032,Hillsborough,0.095550,0.114657,0.092133,0.086262,0.079400,0.090444
120570112033,Hillsborough,0.097003,0.116670,0.094410,0.086267,0.079351,0.090504
120570112041,Hillsborough,0.080202,0.108454,0.074019,0.072953,0.065253,0.090683
120570112042,Hillsborough,0.071025,0.073952,0.069707,0.074054,0.068028,0.090700
120570112043,Hillsborough,0.073383,0.076449,0.070495,0.079964,0.072250,0.090315
120570112044,Hillsborough,0.097314,0.122874,0.093309,0.086086,0.074786,0.090332
120570112045,Hillsborough,0.075870,0.082254,0.071451,0.083408,0.072024,0.090263
120570112051,Hillsborough,0.098815,0.122692,0.094970,0.088632,0.075302,0.090368
120570112052,Hillsborough,0.095739,0.112202,0.091114,0.088886,0.080592,0.090278
120570112053,Hillsborough,0.093760,0.110260,0.091388,0.084994,0.079075,0.090355
120570112061,Hillsborough,0.081609,0.090469,0.077800,0.083500,0.072156,0.090153
120570112062,Hillsborough,0.083002,0.097662,0.075783,0.083881,0.074081,0.090203
120570112063,Hillsborough,0.079674,0.088660,0.075212,0.081923,0.072842,0.090087
120570113011,Hillsborough,0.091111,0.099436,0.091933,0.085845,0.076454,0.090897
120570113012,Hillsborough,0.096232,0.112741,0.095297,0.089737,0.079807,0.090576
120570113031,Hillsborough,0.095269,0.111219,0.094006,0.084153,0.078238,0.090713
120570113032,Hillsborough,0.093161,0.105365,0.093806,0.084586,0.077222,0.090402
120570113041,Hillsborough,0.093246,0.109685,0.093377,0.082619,0.077013,0.089908
120570113042,Hillsborough,0.091782,0.100459,0.093938,0.079847,0.080049,0.090096
120570113043,Hillsborough,0.091978,0.101611,0.094630,0.077836,0.077953,0.090294
120570114071,Hillsborough,0.085688,0.087151,0.089262,0.079924,0.075688,0.091215
120570114072,Hillsborough,0.085425,0.085160,0.089941,0.079208,0.075311,0.091225
120570114081,Hillsborough,0.085992,0.094306,0.090761,0.076868,0.065898,0.090626
120570114082,Hillsborough,0.086536,0.091922,0.091313,0.077232,0.068775,0.090670
120570114083,Hillsborough,0.085864,0.092888,0.090928,0.073430,0.068181,0.090652
120570114091,Hillsborough,0.088161,0.094989,0.092147,0.080931,0.068626,0.090916
120570114092,Hillsborough,0.090280,0.098521,0.091766,0.080292,0.078454,0.090226
120570114101,Hillsborough,0.069634,0.089749,0.068751,0.069392,0.065879,0.091849
120570114102,Hillsborough,0.067729,0.065439,0.066703,0.072433,0.060128,0.092441
120570114103,Hillsborough,0.060255,0.055983,0.058962,0.063078,0.059638,0.091569
120570114111,Hillsborough,0.066611,0.060270,0.068761,0.068378,0.059221,0.091812
120570114121,Hillsborough,0.063150,0.063972,0.060203,0.067552,0.064930,0.091321
120570114122,Hillsborough,0.074115,0.082893,0.074171,0.070858,0.068750,0.090394
120570114131,Hillsborough,0.071848,0.071070,0.075614,0.068355,0.061902,0.091157
120570114132,Hillsborough,0.066576,0.061241,0.068722,0.068027,0.060445,0.091661
120570114133,Hillsborough,0.079442,0.081331,0.083196,0.074419,0.069612,0.091628
120570114134,Hillsborough,0.080170,0.083099,0.085074,0.072422,0.068928,0.090945
120570114141,Hillsborough,0.077867,0.084305,0.080311,0.073367,0.067796,0.090676
120570114142,Hillsborough,0.077129,0.081613,0.080418,0.071593,0.066847,0.090768
120570114143,Hillsborough,0.078586,0.091075,0.078140,0.072853,0.070685,0.090327
120570114151,Hillsborough,0.076732,0.087071,0.076690,0.071954,0.069745,0.090482
120570114152,Hillsborough,0.084563,0.094237,0.088828,0.074017,0.071344,0.090525
120570114153,Hillsborough,0.080775,0.092601,0.077714,0.072826,0.074308,0.090314
120570114161,Hillsborough,0.086791,0.095479,0.092502,0.072627,0.071673,0.090461
120570114162,Hillsborough,0.086789,0.095561,0.091892,0.074293,0.070159,0.090475
120570114163,Hillsborough,0.090749,0.101360,0.097161,0.074530,0.072410,0.090388
120570114164,Hillsborough,0.092179,0.103887,0.096536,0.075504,0.073920,0.090545
120570114171,Hillsborough,0.081926,0.073179,0.088886,0.077691,0.070756,0.092186
120570114172,Hillsborough,0.084741,0.091402,0.091239,0.072450,0.068234,0.090709
120570114173,Hillsborough,0.086025,0.093748,0.092198,0.073737,0.068173,0.090614
120570114181,Hillsborough,0.074655,0.073950,0.076739,0.071199,0.072414,0.091305
120570114182,Hillsborough,0.070607,0.065370,0.073622,0.069193,0.067263,0.092019
120570114183,Hillsborough,0.083238,0.084894,0.089668,0.075965,0.064990,0.091107
120570115041,Hillsborough,0.071264,0.056838,0.076418,0.071097,0.067824,0.098873
120570115042,Hillsborough,0.073611,0.123363,0.075101,0.072506,0.069783,0.093561
120570115061,Hillsborough,0.066009,0.070738,0.064108,0.067887,0.063015,0.090743
120570115062,Hillsborough,0.066155,0.068289,0.064680,0.068150,0.063115,0.090449
120570115063,Hillsborough,0.070206,0.065637,0.072160,0.069629,0.068317,0.090525
120570115064,Hillsborough,0.062599,0.050512,0.064320,0.061512,0.066811,0.090598
120570115091,Hillsborough,0.063010,0.056882,0.062551,0.063707,0.063262,0.094453
120570115092,Hillsborough,0.067894,0.059669,0.070052,0.067862,0.065817,0.098874
120570115093,Hillsborough,0.068706,0.084482,0.073033,0.063835,0.070637,0.099908
120570115094,Hillsborough,,,,,,0.100275
120570115101,Hillsborough,0.075044,0.063600,0.077117,0.076338,0.071153,0.097662
120570115102,Hillsborough,0.076543,0.053994,0.080100,0.077040,0.076962,0.096371
120570115121,Hillsborough,0.064918,0.072596,0.065217,0.064870,0.061567,0.095777
120570115122,Hillsborough,0.068074,0.101402,0.069010,0.066894,0.065791,0.093764
120570115123,Hillsborough,0.056517,0.037784,0.058880,0.058864,0.054739,0.094501
120570115141,Hillsborough,0.065857,0.058831,0.064726,0.071902,0.059074,0.092896
120570115142,Hillsborough,0.060790,0.047009,0.062930,0.064261,0.056486,0.092320
120570115143,Hillsborough,0.068391,0.062923,0.068898,0.069162,0.070038,0.091667
120570115144,Hillsborough,0.061661,0.057234,0.064772,0.060843,0.057709,0.092918
120570115151,Hillsborough,0.067348,0.058241,0.069777,0.067589,0.067538,0.092419
120570115152,Hillsborough,0.070666,0.068030,0.073234,0.068021,0.066430,0.091598
120570115161,Hillsborough,0.072823,0.072988,0.073620,0.070354,0.073414,0.091283
120570115162,Hillsborough,0.072386,0.072798,0.072803,0.071094,0.071921,0.091545
120570115181,Hillsborough,0.069224,0.071830,0.072878,0.067426,0.067803,0.094677
120570115182,Hillsborough,0.069323,0.087572,0.071886,0.067602,0.067016,0.095246
120570115183,Hillsborough,0.065654,0.067231,0.064821,0.065921,0.066459,0.091337
120570115191,Hillsborough,0.069718,0.053355,0.073124,0.070600,0.067865,0.091233
120570115192,Hillsborough,0.078807,0.082820,0.079136,0.079717,0.070431,0.090025
120570115201,Hillsborough,0.071567,0.073549,0.072404,0.071436,0.067273,0.089813
120570115202,Hillsborough,0.072770,0.078200,0.072585,0.070348,0.068494,0.090342
120570115211,Hillsborough,0.059523,0.067435,0.057749,0.060570,0.058815,0.094031
120570115212,Hillsborough,0.059157,0.045942,0.060421,0.060770,0.058358,0.095872
120570115213,Hillsborough,0.067393,0.048871,0.065649,0.072359,0.060626,0.094186
120570115221,Hillsborough,0.076814,0.079260,0.082841,0.075836,0.063437,0.095456
120570115222,Hillsborough,0.072888,0.069952,0.078379,0.070809,0.060522,0.094232
120570115223,Hillsborough,0.073594,0.067092,0.076272,0.072056,0.072386,0.094307
120570115231,Hillsborough,0.069304,0.063277,0.072352,0.070950,0.058868,0.094132
120570115241,Hillsborough,0.077544,0.084492,0.077666,0.073825,0.075399,0.091755
120570115242,Hillsborough,0.068018,0.058836,0.070104,0.066152,0.071514,0.091096
120570115243,Hillsborough,0.077544,0.083893,0.078193,0.073666,0.075601,0.091787
120570115244,Hillsborough,0.074920,0.076426,0.075621,0.072125,0.074318,0.091790
120570115251,Hillsborough,0.069771,0.064981,0.071786,0.069589,0.068409,0.091449
120570115252,Hillsborough,0.072178,0.074190,0.070102,0.075448,0.068519,0.090104
120570115253,Hillsborough,0.071540,0.070861,0.071783,0.072636,0.067476,0.089765
120570115261,Hillsborough,0.073911,0.083018,0.074046,0.072692,0.066098,0.090394
120570115262,Hillsborough,0.073786,0.083167,0.072869,0.070730,0.068836,0.090580
120570115271,Hillsborough,0.057365,0.037128,0.057914,0.055877,0.062278,0.096413
120570115272,Hillsborough,0.068435,0.070911,0.070420,0.067147,0.067528,0.092665
120570115281,Hillsborough,0.068490,0.056879,0.070929,0.068416,0.068072,0.091344
120570115282,Hillsborough,0.061579,0.047705,0.062591,0.061332,0.065988,0.091294
120570115283,Hillsborough,0.064726,0.054409,0.066892,0.064945,0.066100,0.090913
120570116031,Hillsborough,0.078228,0.089935,0.077517,0.069511,0.073154,0.089787
120570116032,Hillsborough,0.079686,0.084161,0.083212,0.071171,0.073384,0.089495
120570116033,Hillsborough,0.076467,0.083906,0.077202,0.068381,0.071945,0.089810
120570116051,Hillsborough,0.085769,0.101250,0.081694,0.079600,0.077445,0.088879
120570116052,Hillsborough,0.077482,0.092573,0.074044,0.067740,0.072634,0.088748
120570116053,Hillsborough,0.078214,0.087484,0.078733,0.067915,0.073526,0.089385
120570116054,Hillsborough,0.077651,0.090533,0.074080,0.069529,0.073759,0.088855
120570116055,Hillsborough,0.085758,0.100007,0.083381,0.074920,0.079286,0.088933
120570116101,Hillsborough,0.082743,0.089555,0.084195,0.077610,0.075088,0.089846
120570116102,Hillsborough,0.074138,0.091934,0.072247,0.067717,0.067660,0.090131
120570116103,Hillsborough,0.081673,0.099568,0.080027,0.073317,0.073491,0.089881
120570116104,Hillsborough,0.083566,0.099673,0.080816,0.081153,0.075845,0.089460
120570116111,Hillsborough,0.083688,0.095665,0.085349,0.070689,0.074370,0.090078
120570116112,Hillsborough,0.080045,0.093043,0.079134,0.070426,0.073321,0.089697
120570116113,Hillsborough,0.080146,0.097086,0.077425,0.072169,0.072970,0.090152
120570116121,Hillsborough,0.085927,0.096962,0.087371,0.080525,0.077555,0.088985
120570116122,Hillsborough,0.085215,0.100451,0.085602,0.076824,0.077158,0.089281
120570116123,Hillsborough,0.086427,0.102680,0.086037,0.076232,0.076839,0.089557
120570116124,Hillsborough,0.083771,0.101519,0.083094,0.073690,0.074443,0.089812
120570116131,Hillsborough,0.085032,0.101548,0.080772,0.079237,0.077808,0.088930
120570116132,Hillsborough,0.081695,0.095023,0.080231,0.075459,0.076459,0.088581
120570116133,Hillsborough,0.081683,0.097755,0.078826,0.074553,0.075490,0.088620
120570116134,Hillsborough,0.079436,0.092483,0.076111,0.072469,0.075789,0.088724
120570116141,Hillsborough,0.080971,0.091625,0.081292,0.077806,0.070620,0.089245
120570116142,Hillsborough,0.082755,0.091831,0.083143,0.079235,0.074752,0.089008
120570116143,Hillsborough,0.082212,0.090453,0.083067,0.080238,0.074773,0.088424
120570116144,Hillsborough,0.081583,0.088213,0.082707,0.078338,0.072627,0.088975
120570116151,Hillsborough,0.082204,0.090604,0.083019,0.080046,0.074754,0.088580
120570116152,Hillsborough,0.079366,0.090532,0.076298,0.073890,0.074349,0.088700
120570116153,Hillsborough,0.078537,0.093821,0.078231,0.071390,0.073073,0.088360
120570116154,Hillsborough,0.080662,0.093319,0.078652,0.077907,0.074550,0.088670
120570116161,Hillsborough,0.083079,0.090835,0.086078,0.079958,0.074669,0.088881
120570116162,Hillsborough,0.084999,0.094547,0.084838,0.084503,0.075522,0.089216
120570116163,Hillsborough,0.074337,0.086233,0.072923,0.070375,0.068744,0.090003
120570116164,Hillsborough,0.082027,0.086925,0.084420,0.080321,0.074403,0.089077
120570116165,Hillsborough,0.082765,0.090896,0.082239,0.081865,0.074729,0.089645
120570116171,Hillsborough,0.078960,0.079501,0.080432,0.076937,0.075113,0.089522
120570116172,Hillsborough,0.081160,0.088080,0.082586,0.076779,0.073708,0.088577
120570116173,Hillsborough,0.079835,0.094135,0.080037,0.072399,0.073493,0.088583
120570117081,Hillsborough,0.070778,0.085064,0.065211,0.064709,0.067712,0.087938
120570117082,Hillsborough,0.067224,0.071796,0.064271,0.063624,0.069118,0.087503
120570117083,Hillsborough,0.070493,0.085147,0.067863,0.062829,0.069456,0.087599
120570117121,Hillsborough,0.080311,0.092764,0.077196,0.073625,0.076237,0.088442
120570117122,Hillsborough,0.076240,0.094930,0.076001,0.066375,0.070414,0.087464
120570117123,Hillsborough,0.078158,0.092407,0.075909,0.068957,0.074950,0.088174
120570117124,Hillsborough,0.076258,0.093632,0.076039,0.066816,0.072035,0.087556
120570117131,Hillsborough,0.079304,0.084375,0.082428,0.073192,0.072642,0.088240
120570117132,Hillsborough,0.077641,0.078357,0.080171,0.073966,0.073574,0.088744
120570117133,Hillsborough,0.078738,0.082859,0.081611,0.072601,0.073307,0.088461
120570117134,Hillsborough,0.079278,0.084106,0.082344,0.072900,0.073204,0.088363
120570117141,Hillsborough,0.080042,0.094399,0.080709,0.073243,0.073210,0.088195
120570117151,Hillsborough,0.078648,0.095290,0.075725,0.067932,0.073491,0.088038
120570117152,Hillsborough,0.079549,0.098718,0.075126,0.067933,0.074562,0.088079
120570117161,Hillsborough,0.077256,0.088674,0.074443,0.070924,0.074133,0.088568
120570117162,Hillsborough,0.074256,0.082452,0.072217,0.066789,0.073902,0.088727
120570117163,Hillsborough,0.071617,0.083591,0.068008,0.063776,0.067203,0.088192
120570118021,Hillsborough,0.098617,0.118461,0.086944,0.076712,0.080162,0.088962
120570118022,Hillsborough,0.084036,0.092105,0.082614,0.073077,0.078683,0.089153
120570118023,Hillsborough,0.094805,0.123712,0.087411,0.070672,0.074491,0.089211
120570118024,Hillsborough,0.103894,0.136595,0.096775,0.072084,0.076194,0.089542
120570118041,Hillsborough,0.092976,0.104005,0.095272,0.076731,0.076959,0.089949
120570118042,Hillsborough,0.088388,0.098361,0.088860,0.073599,0.078807,0.089542
120570118043,Hillsborough,0.086934,0.093034,0.088040,0.074497,0.079978,0.089345
120570118044,Hillsborough,0.101660,0.136101,0.098275,0.074961,0.073076,0.089792
120570118051,Hillsborough,0.094562,0.107061,0.095329,0.082651,0.080987,0.089594
120570118052,Hillsborough,0.093628,0.108493,0.096375,0.075779,0.074628,0.089867
120570118053,Hillsborough,0.092793,0.107004,0.094836,0.073761,0.073589,0.089991
120570118061,Hillsborough,0.094916,0.106658,0.094120,0.080381,0.081542,0.090082
120570118062,Hillsborough,0.093785,0.108585,0.096509,0.073136,0.074829,0.090065
120570118063,Hillsborough,0.093403,0.103315,0.095054,0.077306,0.079395,0.089995
120570119051,Hillsborough,0.089828,0.098066,0.088548,0.073156,0.080762,0.088818
120570119071,Hillsborough,0.092206,0.096985,0.096028,0.077594,0.081410,0.090053
120570119072,Hillsborough,0.093530,0.102083,0.097501,0.077284,0.079610,0.090110
120570119081,Hillsborough,0.090370,0.099580,0.091241,0.076562,0.080061,0.090223
120570119082,Hillsborough,0.093767,0.100722,0.097538,0.076583,0.079232,0.089997
120570119091,Hillsborough,0.097193,0.106057,0.101112,0.077698,0.080959,0.089978
120570119092,Hillsborough,0.085693,0.094307,0.085650,0.073837,0.079078,0.089756
120570119093,Hillsborough,0.088475,0.095960,0.089700,0.073917,0.080333,0.089238
120570119101,Hillsborough,0.086453,0.088923,0.090176,0.074754,0.080855,0.089448
120570119102,Hillsborough,0.084421,0.091473,0.085220,0.073089,0.079187,0.089455
120570119103,Hillsborough,0.085435,0.094977,0.085047,0.072093,0.079457,0.089263
120570119111,Hillsborough,0.085236,0.090330,0.086604,0.071866,0.079683,0.089063
120570119112,Hillsborough,0.088224,0.095908,0.089564,0.073311,0.079980,0.088990
120570119113,Hillsborough,0.085257,0.091790,0.083926,0.072483,0.079885,0.088709
120570120011,Hillsborough,0.099910,0.112245,0.101184,0.076231,0.073202,0.090234
120570120012,Hillsborough,0.113969,0.132068,0.109996,0.083444,0.088403,0.090015
120570120021,Hillsborough,0.120176,0.145018,0.116662,0.080643,0.076947,0.090485
120570120022,Hillsborough,0.118787,0.143909,0.114823,0.083931,0.074850,0.091068
120570120023,Hillsborough,0.118110,0.145261,0.107290,0.081267,0.078542,0.090810
120570121031,Hillsborough,0.120207,0.122318,0.132661,0.086096,0.081654,0.091452
120570121032,Hillsborough,0.103665,0.120423,0.099292,0.080640,0.074502,0.090975
120570121033,Hillsborough,0.110289,0.122440,0.117365,0.081075,0.077124,0.091203
120570121061,Hillsborough,0.108742,0.115231,0.116033,0.094226,0.082797,0.092093
120570121062,Hillsborough,0.107925,0.116930,0.115459,0.091640,0.080876,0.091679
120570121063,Hillsborough,0.108908,0.115231,0.123792,0.089100,0.079742,0.091867
120570121071,Hillsborough,0.103429,0.121975,0.104899,0.083296,0.072222,0.091604
120570121072,Hillsborough,0.106770,0.135529,0.103721,0.086595,0.080102,0.092445
120570121073,Hillsborough,0.105392,0.127960,0.102212,0.084366,0.080977,0.092425
120570121081,Hillsborough,0.100243,0.122344,0.103820,0.081305,0.072747,0.092486
120570121082,Hillsborough,0.105273,0.120777,0.110957,0.086701,0.077260,0.091491
120570121091,Hillsborough,0.112524,0.114623,0.121102,0.090313,0.085036,0.091701
120570121092,Hillsborough,0.108879,0.115370,0.114942,0.086282,0.079488,0.091940
120570121101,Hillsborough,0.105918,0.121818,0.106620,0.085147,0.080738,0.092157
120570121102,Hillsborough,0.105010,0.125813,0.100976,0.086417,0.080381,0.092090
120570122061,Hillsborough,0.110261,0.138738,0.104751,0.085850,0.080715,0.092093
120570122062,Hillsborough,0.116620,0.164570,0.108256,0.086594,0.080708,0.092684
120570122063,Hillsborough,0.121119,0.181769,0.111060,0.089141,0.082242,0.092761
120570122064,Hillsborough,0.111978,0.161377,0.097363,0.088862,0.080809,0.092626
120570122071,Hillsborough,0.110425,0.152275,0.104983,0.085986,0.081222,0.092676
120570122072,Hillsborough,0.108223,0.123492,0.116418,0.088891,0.083835,0.092388
120570122073,Hillsborough,0.114619,0.164704,0.111423,0.085200,0.082285,0.092741
120570122074,Hillsborough,0.103368,0.141461,0.099720,0.083618,0.080355,0.092674
120570122075,Hillsborough,0.117233,0.174053,0.107462,0.086903,0.081542,0.093154
120570122081,Hillsborough,0.100576,0.116227,0.113528,0.080821,0.078885,0.092738
120570122082,Hillsborough,0.131899,0.264269,0.111418,0.080998,0.074211,0.093166
120570122083,Hillsborough,0.132473,0.282428,0.117525,0.081737,0.076909,0.093059
120570122091,Hillsborough,0.117206,0.095045,0.135900,0.100511,0.092966,0.092650
120570122092,Hillsborough,0.100915,0.058576,0.126999,0.085642,0.084856,0.093992
120570122101,Hillsborough,0.114364,0.185013,0.112362,0.083319,0.077023,0.094218
120570122102,Hillsborough,0.114327,0.189822,0.110418,0.081252,0.074503,0.094043
120570122111,Hillsborough,0.099616,0.122940,0.091910,0.092076,0.088566,0.091862
120570122121,Hillsborough,0.108711,0.163910,0.097799,0.063564,0.059876,0.093056
120570122122,Hillsborough,0.109105,0.160429,0.101128,0.064436,0.060403,0.093220
120570122131,Hillsborough,0.115603,0.134645,0.118634,0.085525,0.078217,0.091945
120570122132,Hillsborough,0.122903,0.162485,0.121368,0.083663,0.075127,0.092642
120570123011,Hillsborough,0.183201,0.399524,0.102497,0.069111,0.064096,0.093272
120570123012,Hillsborough,0.128138,0.252719,0.101039,0.077974,0.072287,0.093506
120570123013,Hillsborough,0.157128,0.324767,0.088218,0.074793,0.068679,0.093934
120570123014,Hillsborough,0.137677,0.285043,0.079369,0.067097,0.062635,0.093578
